kernel_str,learned_kernel,mse,rmse,lml,std,R2_tr,R2,R2_test
1**2,0.00316**2,0.000000999392277,0.000999696092388,-629.350415401596820,0.000000000000000,-21254723096639415254319787671552.000000000000000,-21254723096639415254319787671552.000000000000000,-21254723096639415254319787671552.000000000000000
DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05),0.000000295796536,0.000543871801462,-636.227659134003261,0.000540374653525,-5290720290480655359615386517504.000000000000000,-6290896596364597729378298757120.000000000000000,-10291601819900361578930413502464.000000000000000
"ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1, periodicity=1)",0.000000001014240,0.000031847133758,-631.073652659848904,0.000000000000000,-21570497720553713490961891328.000000000000000,-21570497720553713490961891328.000000000000000,-21570497720553713490961891328.000000000000000
"Matern(length_scale=1, nu=1.5)","Matern(length_scale=1e+05, nu=1.5)",0.000000001014298,0.000031848040799,-631.073686586394842,0.000000001970306,-21570594038019978259788201984.000000000000000,-21571726440070084029979820032.000000000000000,-21576256048270515906839314432.000000000000000
RBF(length_scale=1),RBF(length_scale=1e+05),0.000000001014259,0.000031847437112,-631.073663992800562,0.000000000659021,-21570529888947828341489008640.000000000000000,-21570908654415621035615322112.000000000000000,-21572423716286800608213598208.000000000000000
"RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.000000001014256,0.000031847386281,-631.073663088428020,0.000000000546941,-21570527321405755311341436928.000000000000000,-21570839795871299756181422080.000000000000000,-21572089693733468739448340480.000000000000000
WhiteKernel(noise_level=1),WhiteKernel(noise_level=1e-05),0.000001000000000,0.001000000000000,-629.350415429224313,0.000000000000000,-21267647932558653004059686993920.000000000000000,-21267647932558653004059686993920.000000000000000,-21267647932558653004059686993920.000000000000000
1**2 * 1**2,0.00316**2 * 0.00316**2,0.000000999999994,0.000999999996960,-629.350263430835412,0.000000000000000,-21267647803251354546193534287872.000000000000000,-21267647803251354546193534287872.000000000000000,-21267647803251350042593906917376.000000000000000
1**2 + 1**2,0.00316**2 + 0.00316**2,0.000000998785108,0.000999392369439,-629.350567327700901,0.000000000000000,-21241810039218497168859107164160.000000000000000,-21241810039218497168859107164160.000000000000000,-21241810039218497168859107164160.000000000000000
1**2 * DotProduct(sigma_0=1),0.00316**2 * DotProduct(sigma_0=1e-05),0.000000261621224,0.000511489221957,-630.521688419203201,0.000488471369149,-5438121729841992209458452758528.000000000000000,-5564068087503128735091888488448.000000000000000,-6067853518147672585825817722880.000000000000000
1**2 + DotProduct(sigma_0=1),0.00316**2 + DotProduct(sigma_0=1e-05),0.000000295751802,0.000543830673807,-636.227696945214120,0.000540333790327,-5289920150728731481840688300032.000000000000000,-6289945195539015521355811520512.000000000000000,-10290045374780153931216118087680.000000000000000
"1**2 * ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 * ExpSineSquared(length_scale=1.72e+04, periodicity=1.74e-05)",0.000000999392277,0.000999696092389,-629.350415401596820,0.000000000000000,-21254723096682987580714597220352.000000000000000,-21254723096682992084314224590848.000000000000000,-21254723096682987580714597220352.000000000000000
"1**2 + ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 + ExpSineSquared(length_scale=2.54e+04, periodicity=1e-05)",0.000000001014220,0.000031846825432,-631.073657500585114,0.000000000000000,-21570080055835316000105955328.000000000000000,-21570080055835316000105955328.000000000000000,-21570080055835316000105955328.000000000000000
"1**2 * Matern(length_scale=1, nu=1.5)","0.00316**2 * Matern(length_scale=1e+05, nu=1.5)",0.000000999392279,0.000999696093351,-629.350415401596820,0.000000000000618,-21254723126424232598712950456320.000000000000000,-21254723137581675495541985771520.000000000000000,-21254723182211456090057381773312.000000000000000
