kernel_str,learned_kernel,mse,rmse,lml,std,R2_tr,R2,R2_test
1**2,0.00316**2,0.000012218212000,0.003495455907320,-2691.301848406288627,0.000000000000000,-64963157795456020931518922752000.000000000000000,-7218128643939558506779828551680.000000000000000,-16240789448864005232879730688000.000000000000000
DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05),0.000003276799308,0.001810193168732,-2700.355759815422061,0.001748032405323,-16264261958979865527613548134400.000000000000000,-1935828167523056934852998725632.000000000000000,-6237674643609312456046662385664.000000000000000
"ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1, periodicity=1)",0.000000000713828,0.000026717557252,-2693.738008352048837,0.000000000000000,-3795359932020546907496513536.000000000000000,-421706659113394070290956288.000000000000000,-948839983005136864313081856.000000000000000
"Matern(length_scale=1, nu=1.5)","Matern(length_scale=1e+05, nu=1.5)",0.000000000715453,0.000026747949368,-2693.740701863095182,0.000000096990891,-3795698020848721599190269952.000000000000000,-422666615679885198162395136.000000000000000,-964489855718889098104012800.000000000000000
RBF(length_scale=1),RBF(length_scale=1e+05),0.000000000714375,0.000026727791613,-2693.738915925467154,0.000000032777649,-3795468602105943046404177920.000000000000000,-422029796807677885311614976.000000000000000,-954116342707407688860434432.000000000000000
"RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.000000000713984,0.000026720473577,-2693.738450580201516,0.000000009406679,-3795411828098489408951418880.000000000000000,-421798725972373797787926528.000000000000000,-950309280123763467248205824.000000000000000
WhiteKernel(noise_level=1),WhiteKernel(noise_level=1e-05),0.000012250000000,0.003500000000000,-2691.301849861083156,0.000000000000000,-65132171793460884676556976291840.000000000000000,-7236907977051210159106268594176.000000000000000,-16283042948365221169139244072960.000000000000000
1**2 * 1**2,0.00316**2 * 0.00316**2,0.000012249999682,0.003499999954500,-2691.301199868694312,0.000000000000000,-65132170100024423444118042050560.000000000000000,-7236907788891602479802015023104.000000000000000,-16283042525006103609229696827392.000000000000000
1**2 + 1**2,0.00316**2 + 0.00316**2,0.000012186547572,0.003490923598644,-2691.302496110246466,0.000000000000000,-64794800816362295585219859709952.000000000000000,-7199422312929143328413369499648.000000000000000,-16198700204090571644505151242240.000000000000000
1**2 * DotProduct(sigma_0=1),0.00316**2 * DotProduct(sigma_0=3.36e-05),0.000003272379689,0.001808971997827,-2694.599979386408449,0.001745651497089,-16264352706272393995962579681280.000000000000000,-1933217197935683134554648870912.000000000000000,-6193467067472015924317111975936.000000000000000
1**2 + DotProduct(sigma_0=1),0.00316**2 + DotProduct(sigma_0=1e-05),0.000003274672876,0.001809605723893,-2700.355922039078905,0.001747465132398,-16253707506783043391470776090624.000000000000000,-1934571939441611642471257735168.000000000000000,-6233626779554757007274462412800.000000000000000
"1**2 * ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 * ExpSineSquared(length_scale=9.24e+04, periodicity=0.103)",0.000012218212000,0.003495455907321,-2691.301848406288627,0.000000000000000,-64963157795475764712285315006464.000000000000000,-7218128643941751759798357983232.000000000000000,-16240789448868938926271515066368.000000000000000
"1**2 + ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 + ExpSineSquared(length_scale=581, periodicity=1e+05)",0.000000000713814,0.000026717293313,-2693.738013420068455,0.000000000003834,-3795284617800913771323981824.000000000000000,-421698327198047308938739712.000000000000000,-948821767540563013263163392.000000000000000
"1**2 * Matern(length_scale=1, nu=1.5)","0.00316**2 * Matern(length_scale=1e+05, nu=1.5)",0.000012218213595,0.003495456135418,-2691.301848406367299,0.000000000126889,-64963164858560267618853146591232.000000000000000,-7218129585985697482432791445504.000000000000000,-16240793868348209009517085589504.000000000000000
"1**2 + Matern(length_scale=1, nu=1.5)","0.00316**2 + Matern(length_scale=1e+05, nu=1.5)",0.000000000715439,0.000026747683922,-2693.740706825048619,0.000000096989928,-3795622684371892285250469888.000000000000000,-422658226652749304069881856.000000000000000,-964470712660819534057308160.000000000000000
1**2 * RBF(length_scale=1),0.00316**2 * RBF(length_scale=1e+05),0.000012218212537,0.003495455984107,-2691.301848406315003,0.000000000042882,-64963160171060499941922982330368.000000000000000,-7218128961067125167427309010944.000000000000000,-16240790940034421698486249455616.000000000000000
1**2 + RBF(length_scale=1),0.00316**2 + RBF(length_scale=1e+05),0.000000000714361,0.000026727526374,-2693.738920887283712,0.000000032777323,-3795393272262909936267165696.000000000000000,-422021420651349789418455040.000000000000000,-954097406064299926175612928.000000000000000
"1**2 * RationalQuadratic(alpha=1, length_scale=1)","0.00316**2 * RationalQuadratic(alpha=1.74e+03, length_scale=1e+05)",0.000012218212537,0.003495455984107,-2691.301848406315003,0.000000000042882,-64963160171060481927524472848384.000000000000000,-7218128961067120663827681640448.000000000000000,-16240790940034394676888485232640.000000000000000
"1**2 + RationalQuadratic(alpha=1, length_scale=1)","0.00316**2 + RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.000000000713970,0.000026720208413,-2693.738455541982148,0.000000009406586,-3795336499922754631662305280.000000000000000,-421790354462246902146531328.000000000000000,-950290419175941082034733056.000000000000000
1**2 * WhiteKernel(noise_level=1),0.00316**2 * WhiteKernel(noise_level=1e-05),0.000012250000000,0.003500000000000,-2691.301199868704316,0.000000000000000,-65132171793460884676556976291840.000000000000000,-7236907977051210159106268594176.000000000000000,-16283042948365221169139244072960.000000000000000
