kernel_str,learned_kernel,mse,rmse,lml,std,R2_tr,R2,R2_test
1**2,0.00316**2,0.000000999600120,0.000999800039992,-414.046325928340821,0.000000000000000,-21259143424822990740073016721408.000000000000000,-5314785856205747685018254180352.000000000000000,0.000000000000000
DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05),0.000000278352029,0.000527590778328,-420.296839852775634,0.000518313014901,-5277134581733344192953499779072.000000000000000,-1479973240523877377753374261248.000000000000000,0.000000000000000
"ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1, periodicity=1)",0.000000002267574,0.000047619047619,-415.568477635391275,0.000000000000000,-48225959030746170850535276544.000000000000000,-12056489757686542712633819136.000000000000000,0.000000000000000
"Matern(length_scale=1, nu=1.5)","Matern(length_scale=1e+05, nu=1.5)",0.000000002267603,0.000047619358982,-415.568487145676841,0.000000000728382,-48226050764589410797374930944.000000000000000,-12056647423775845343356256256.000000000000000,0.000000000000000
RBF(length_scale=1),RBF(length_scale=1e+05),0.000000002267584,0.000047619151625,-415.568480809902667,0.000000000243325,-48225989650108031578331414528.000000000000000,-12056542423657843729574658048.000000000000000,0.000000000000000
"RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.000000002267583,0.000047619143621,-415.568480691233049,0.000000000223966,-48225988505445108341291352064.000000000000000,-12056538370251000552148172800.000000000000000,0.000000000000000
WhiteKernel(noise_level=1),WhiteKernel(noise_level=1e-05),0.000001000000000,0.001000000000000,-414.046325940279132,0.000000000000000,-21267647932558657507659314364416.000000000000000,-5316911983139664376914828591104.000000000000000,0.000000000000000
1**2 * 1**2,0.00316**2 * 0.00316**2,0.000000999999996,0.000999999998000,-414.046225941339173,0.000000000000000,-21267647847488060965232033398784.000000000000000,-5316911961872014115408101507072.000000000000000,0.000000000000000
1**2 + 1**2,0.00316**2 + 0.00316**2,0.000000999200480,0.000999600159936,-414.046425896351366,0.000000000000000,-21250644017241823931411239796736.000000000000000,-5312661004310457108752716791808.000000000000000,0.000000000000000
1**2 * DotProduct(sigma_0=1),0.00316**2 * DotProduct(sigma_0=1e-05),0.000000260345589,0.000510240716860,-414.698586335536959,0.000377724458448,-6453620708103523851002114473984.000000000000000,-1384234582665891920528069885952.000000000000000,0.000000000000000
1**2 + DotProduct(sigma_0=1),0.00316**2 + DotProduct(sigma_0=1e-05),0.000000278324404,0.000527564597145,-420.296864665286421,0.000518287294118,-5276610849319240893600655998976.000000000000000,-1479826359680884090595297984512.000000000000000,0.000000000000000
"1**2 * ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 * ExpSineSquared(length_scale=3.2e+03, periodicity=1e-05)",0.000000999600120,0.000999800039992,-414.046325928340821,0.000000000000000,-21259143424822990740073016721408.000000000000000,-5314785856205747685018254180352.000000000000000,0.000000000000000
"1**2 + ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 + ExpSineSquared(length_scale=4.66e+04, periodicity=1e+05)",0.000000002267531,0.000047618594109,-415.568482397268895,0.000000000000000,-48225040454172427837350346752.000000000000000,-12056260113543924995988652032.000000000000000,0.000000000000000
"1**2 * Matern(length_scale=1, nu=1.5)","0.00316**2 * Matern(length_scale=1e+05, nu=1.5)",0.000000999600120,0.000999800040248,-414.046325928340877,0.000000000000153,-21259143433312960584809761996800.000000000000000,-5314785858922162480161086242816.000000000000000,0.000000000000000
"1**2 + Matern(length_scale=1, nu=1.5)","0.00316**2 + Matern(length_scale=1e+05, nu=1.5)",0.000000002267560,0.000047618905468,-415.568491907558894,0.000000000728375,-48225132185395338061153304576.000000000000000,-12056417776411025238629810176.000000000000000,0.000000000000000
1**2 * RBF(length_scale=1),0.00316**2 * RBF(length_scale=1e+05),0.000000999600120,0.000999800040077,-414.046325928340821,0.000000000000051,-21259143427656898819994410811392.000000000000000,-5314785857112644297381292015616.000000000000000,0.000000000000000
1**2 + RBF(length_scale=1),0.00316**2 + RBF(length_scale=1e+05),0.000000002267540,0.000047618698114,-415.568485571781707,0.000000000243322,-48225071072659956918739009536.000000000000000,-12056312778438480872918220800.000000000000000,0.000000000000000
