kernel_str,learned_kernel,mse,rmse,lml,std,R2_tr,R2,R2_test
1**2,0.00316**2,0.000000998753167,0.000999376389133,-1291.824536817097851,0.000000000000000,-21241130730620321919894999269376.000000000000000,-21241130730620317416295371898880.000000000000000,-21241130730620321919894999269376.000000000000000
DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05),0.000000296349431,0.000544379858953,-1299.779029560590743,0.000540832006006,-5304141160690965783883661967360.000000000000000,-6302655359975673932407250092032.000000000000000,-10296712157114504274701788905472.000000000000000
"ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1, periodicity=1)",0.000000000248783,0.000015772870662,-1293.898926156693051,0.000000000000000,-5291038803392398985460187136.000000000000000,-5291038803392398985460187136.000000000000000,-5291038803392398985460187136.000000000000000
"Matern(length_scale=1, nu=1.5)","Matern(length_scale=1e+05, nu=1.5)",0.000000000248901,0.000015776590654,-1293.899223698184187,0.000000008409076,-5291140150679613873609244672.000000000000000,-5293534853802604434424856576.000000000000000,-5303113666294566677687304192.000000000000000
RBF(length_scale=1),RBF(length_scale=1e+05),0.000000000248823,0.000015774118889,-1293.899025786686252,0.000000002822763,-5291072643221546977648967680.000000000000000,-5291876276586302391522951168.000000000000000,-5295090810045325146530512896.000000000000000
"RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.000000000248806,0.000015773580163,-1293.899001710733501,0.000000001605638,-5291064447926042264615256064.000000000000000,-5291514820552946546357829632.000000000000000,-5293316311060560374793240576.000000000000000
WhiteKernel(noise_level=1),WhiteKernel(noise_level=1e-05),0.000001000000000,0.001000000000000,-1291.824536933670970,0.000000000000000,-21267647932558653004059686993920.000000000000000,-21267647932558657507659314364416.000000000000000,-21267647932558653004059686993920.000000000000000
1**2 * 1**2,0.00316**2 * 0.00316**2,0.000000999999988,0.000999999993760,-1291.824224936978226,0.000000000000000,-21267647667138409986229064957952.000000000000000,-21267647667138405482629437587456.000000000000000,-21267647667138409986229064957952.000000000000000
1**2 + 1**2,0.00316**2 + 0.00316**2,0.000000997508665,0.000998753555563,-1291.824848505916634,0.000000000000000,-21214663091559493379257968623616.000000000000000,-21214663091559488875658341253120.000000000000000,-21214663091559493379257968623616.000000000000000
1**2 * DotProduct(sigma_0=1),0.00316**2 * DotProduct(sigma_0=1e-05),0.000000290821277,0.000539278478161,-1294.028688201903606,0.000534251407039,-5306504610116343332290336653312.000000000000000,-6185084530689132017646447886336.000000000000000,-9699404212980283381371172290560.000000000000000
1**2 + DotProduct(sigma_0=1),0.00316**2 + DotProduct(sigma_0=1e-05),0.000000296257213,0.000544295152784,-1299.779107366216067,0.000540747851887,-5302490627830528853702403424256.000000000000000,-6300694110885799480025090621440.000000000000000,-10293508043106885363015559938048.000000000000000
"1**2 * ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 * ExpSineSquared(length_scale=1e+05, periodicity=1e-05)",0.000000998753167,0.000999376389133,-1291.824536817097851,0.000000000000000,-21241130730620321919894999269376.000000000000000,-21241130730620317416295371898880.000000000000000,-21241130730620321919894999269376.000000000000000
"1**2 + ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 + ExpSineSquared(length_scale=1.74e+04, periodicity=4.1e-05)",0.000000000248779,0.000015772715474,-1293.898931179320471,0.000000000000001,-5290934687681682463069831168.000000000000000,-5290934687682945801930145792.000000000000000,-5290934687687998057859776512.000000000000000
"1**2 * Matern(length_scale=1, nu=1.5)","0.00316**2 * Matern(length_scale=1e+05, nu=1.5)",0.000000998753184,0.000999376397434,-1291.824536817099670,0.000000000005328,-21241130987395392042630433996800.000000000000000,-21241131083474357830621159489536.000000000000000,-21241131467790238996982570942464.000000000000000
"1**2 + Matern(length_scale=1, nu=1.5)","0.00316**2 + Matern(length_scale=1e+05, nu=1.5)",0.000000000248896,0.000015776435376,-1293.899228619337691,0.000000008408993,-5291035997549950397862379520.000000000000000,-5293430653534556406874636288.000000000000000,-5303009277472977144388780032.000000000000000
