kernel_str,learned_kernel,mse,rmse,lml,std,R2_tr,R2,R2_test
1**2,0.00316**2,0.000000360598577,0.000600498606777,-31.053473865146948,0.000289869396933,-2.905686320119862,-3.291600372374229,-415.713196307755084
DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05),0.000000001504743,0.000038791015654,-33.467623065896944,0.000034130549231,0.991732972632216,0.982091567779029,-1.500409641564524
"ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1, periodicity=1)",0.000000162285506,0.000402846752123,-31.511611655400351,0.000289869396933,-0.464923758618119,-0.931412328271774,-214.303994347517204
"Matern(length_scale=1, nu=1.5)","Matern(length_scale=7.71e+04, nu=1.5)",0.000000162285504,0.000402846750172,-31.511611659638533,0.000289869394008,-0.464923735030418,-0.931412309569653,-214.303993154264560
RBF(length_scale=1),RBF(length_scale=5.14e+04),0.000000162285505,0.000402846750659,-31.511611658580811,0.000289869394738,-0.464923740916414,-0.931412314235422,-214.303993451823885
"RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=0.000442, length_scale=3.98e+04)",0.000000162285504,0.000402846749678,-31.511611660712347,0.000289869393267,-0.464923729053314,-0.931412304829859,-214.303992851768584
WhiteKernel(noise_level=1),WhiteKernel(noise_level=1e-05),0.000000360605049,0.000600503996183,-31.053473865201170,0.000289869396933,-2.905773491363245,-3.291677405953052,-415.719058156737162
1**2 * 1**2,0.00316**2 * 0.00316**2,0.000000360605049,0.000600503996129,-31.053466365280094,0.000289869396933,-2.905773490491513,-3.291677405182699,-415.719058098117614
1**2 + 1**2,0.00316**2 + 0.00316**2,0.000000360592104,0.000600493217548,-31.053481364976307,0.000289869396933,-2.905599152799037,-3.291523342007705,-415.707334675949085
1**2 * DotProduct(sigma_0=1),0.00316**2 * DotProduct(sigma_0=1e-05),0.000000359675835,0.000599729801682,-31.054085980912852,0.000289498522378,-2.896125006569005,-3.280618524556627,-414.605803492173550
1**2 + DotProduct(sigma_0=1),0.00316**2 + DotProduct(sigma_0=1e-05),0.000000001504744,0.000038791026333,-33.467624805893919,0.000034130561078,0.991732990702085,0.982091557918532,-1.500413163311915
"1**2 * ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 * ExpSineSquared(length_scale=9.94e+03, periodicity=103)",0.000000360598577,0.000600498606777,-31.053473865146948,0.000289869396933,-2.905686320119900,-3.291600372374289,-415.713196307762587
"1**2 + ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 + ExpSineSquared(length_scale=4.23e+03, periodicity=1e+05)",0.000000162284955,0.000402846068363,-31.511614655391043,0.000289869396933,-0.464918179583217,-0.931405771831626,-214.303320944787430
"1**2 * Matern(length_scale=1, nu=1.5)","0.00316**2 * Matern(length_scale=2.61e+03, nu=1.5)",0.000000360598577,0.000600498606828,-31.053473865146948,0.000289869396929,-2.905686320569007,-3.291600373101748,-415.713196398589105
"1**2 + Matern(length_scale=1, nu=1.5)","0.00316**2 + Matern(length_scale=5.71e+04, nu=1.5)",0.000000162284952,0.000402846064808,-31.511614663115942,0.000289869391601,-0.464918136590880,-0.931405737744742,-214.303318770024163
1**2 * RBF(length_scale=1),0.00316**2 * RBF(length_scale=1e+05),0.000000360598577,0.000600498606777,-31.053473865146948,0.000289869396933,-2.905686320119963,-3.291600372374393,-415.713196307775718
1**2 + RBF(length_scale=1),0.00316**2 + RBF(length_scale=1e+05),0.000000162284954,0.000402846067977,-31.511614656231046,0.000289869396354,-0.464918174907956,-0.931405768124410,-214.303320708218195
"1**2 * RationalQuadratic(alpha=1, length_scale=1)","0.00316**2 * RationalQuadratic(alpha=3.59e-05, length_scale=3.35e+04)",0.000000360598577,0.000600498606777,-31.053473865146948,0.000289869396933,-2.905686320120771,-3.291600372375703,-415.713196307939313
"1**2 + RationalQuadratic(alpha=1, length_scale=1)","0.00316**2 + RationalQuadratic(alpha=197, length_scale=1e+05)",0.000000162284954,0.000402846067977,-31.511614656231046,0.000289869396354,-0.464918174907953,-0.931405768124410,-214.303320708218422
1**2 * WhiteKernel(noise_level=1),0.00316**2 * WhiteKernel(noise_level=1e-05),0.000000360605049,0.000600503996183,-31.053466365280094,0.000289869396933,-2.905773491363245,-3.291677405953052,-415.719058156737162
1**2 + WhiteKernel(noise_level=1),0.00316**2 + WhiteKernel(noise_level=1e-05),0.000000360598577,0.000600498606782,-31.053481365135525,0.000289869396933,-2.905686320207031,-3.291600372451261,-415.713196313616777
DotProduct(sigma_0=1) * DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05) * DotProduct(sigma_0=1e-05),0.000000081663672,0.000285768563801,-35.947846751774712,0.000273984037804,0.768174721546615,0.028094207756360,-155.259599517092056
DotProduct(sigma_0=1) + DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05) + DotProduct(sigma_0=1e-05),0.000000001617687,0.000040220479869,-33.812192644820477,0.000034531972435,0.991919562994431,0.980747383425321,-1.764617176993461
"DotProduct(sigma_0=1) * ExpSineSquared(length_scale=1, periodicity=1)","DotProduct(sigma_0=1e-05) * ExpSineSquared(length_scale=1e+05, periodicity=1e+05)",0.000000001504743,0.000038791015654,-33.467623065896944,0.000034130549231,0.991732972632216,0.982091567779029,-1.500409641564529
"DotProduct(sigma_0=1) + ExpSineSquared(length_scale=1, periodicity=1)","DotProduct(sigma_0=1e-05) + ExpSineSquared(length_scale=21.5, periodicity=1)",0.000000001573811,0.000039671280980,-33.616934072120785,0.000035106854338,0.992976730456663,0.981269571451914,-1.769092367264532
"DotProduct(sigma_0=1) * Matern(length_scale=1, nu=1.5)","DotProduct(sigma_0=0.00139) * Matern(length_scale=1e+05, nu=1.5)",0.000000001504743,0.000038791017775,-33.467623565521592,0.000034130551723,0.991732976886754,0.982091565820379,-1.500410404186118
"DotProduct(sigma_0=1) + Matern(length_scale=1, nu=1.5)","DotProduct(sigma_0=1e-05) + Matern(length_scale=1e+05, nu=1.5)",0.000000001573811,0.000039671281034,-33.616934073853002,0.000035106854390,0.992976730475787,0.981269571400147,-1.769092378571637
DotProduct(sigma_0=1) * RBF(length_scale=1),DotProduct(sigma_0=0.00012) * RBF(length_scale=1e+05),0.000000001504743,0.000038791015692,-33.467623123375958,0.000034130549319,0.991732972917752,0.982091567744001,-1.500409675062863
DotProduct(sigma_0=1) + RBF(length_scale=1),DotProduct(sigma_0=3.23e-05) + RBF(length_scale=6.69e+03),0.000000001573811,0.000039671285070,-33.616934201418623,0.000035106858225,0.992976731883563,0.981269567589561,-1.769093210895227
"DotProduct(sigma_0=1) * RationalQuadratic(alpha=1, length_scale=1)","DotProduct(sigma_0=1e-05) * RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.000000001504743,0.000038791015675,-33.467623120876958,0.000034130549301,0.991732972891863,0.982091567759371,-1.500409669789444
"DotProduct(sigma_0=1) + RationalQuadratic(alpha=1, length_scale=1)","DotProduct(sigma_0=1e-05) + RationalQuadratic(alpha=0.00122, length_scale=1e+05)",0.000000001573811,0.000039671280998,-33.616934072698236,0.000035106854356,0.992976730463038,0.981269571434652,-1.769092371034876
DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),DotProduct(sigma_0=1.73e-05) * WhiteKernel(noise_level=1e-05),0.000000360605049,0.000600503996183,-31.054086320607745,0.000289869396933,-2.905773491363245,-3.291677405953052,-415.719058156737162
DotProduct(sigma_0=1) + WhiteKernel(noise_level=1),DotProduct(sigma_0=1e-05) + WhiteKernel(noise_level=1e-05),0.000000001504743,0.000038791012914,-33.467630069893445,0.000034130548468,0.991732972137295,0.982091570309172,-1.500409130623341
