kernel_str,learned_kernel,mse,rmse,lml,std,R2_tr,R2,R2_test
1**2,0.00316**2,0.000000500000000,0.000707106781187,-2484.277925282322030,0.000707106781187,0.000000000000000,0.000000000000000,0.000000000000000
DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05),0.000000499769359,0.000706943674777,-2493.212466965382191,0.000706506950479,0.001053417526705,0.000461281386037,-0.001907263176633
"ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1, periodicity=1)",0.000000500000000,0.000707106781187,-2486.675220914832607,0.000707106781187,-0.000000000000000,0.000000000000000,0.000000000000000
"Matern(length_scale=1, nu=1.5)","Matern(length_scale=1e+05, nu=1.5)",0.000000499982210,0.000707094201891,-2486.677340774859658,0.000707094196878,0.000035722678926,0.000035579303711,0.000035005802848
RBF(length_scale=1),RBF(length_scale=1e+05),0.000000499993941,0.000707102497093,-2486.675934433830662,0.000707102496515,0.000012123913914,0.000012117208383,0.000012090386259
"RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.000000499998568,0.000707105768935,-2486.675590770284543,0.000707105768901,0.000003557542243,0.000002863078465,0.000000085223351
WhiteKernel(noise_level=1),WhiteKernel(noise_level=1e-05),0.000000500000000,0.000707106781187,-2484.277925641704314,0.000707106781187,0.000000000000000,0.000000000000000,0.000000000000000
1**2 * 1**2,0.00316**2 * 0.00316**2,0.000000500000000,0.000707106781187,-2484.277325648034548,0.000707106781187,0.000000000000000,0.000000000000000,0.000000000000000
1**2 + 1**2,0.00316**2 + 0.00316**2,0.000000500000000,0.000707106781187,-2484.278524204334190,0.000707106781187,0.000000000000000,0.000000000000000,0.000000000000000
1**2 * DotProduct(sigma_0=1),0.00316**2 * DotProduct(sigma_0=1e-05),0.000000499768337,0.000706942951621,-2487.456870444697415,0.000706507737918,0.001053414326550,0.000463326307537,-0.001897025768514
1**2 + DotProduct(sigma_0=1),0.00316**2 + DotProduct(sigma_0=1.07e-05),0.000000499768707,0.000706943213722,-2493.212616757194610,0.000706506541382,0.001055313619517,0.000462585144355,-0.001908328756295
"1**2 * ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 * ExpSineSquared(length_scale=4.79e+04, periodicity=1.16e+03)",0.000000500000000,0.000707106781187,-2484.277925282322030,0.000707106781187,0.000000000000000,0.000000000000000,0.000000000000000
"1**2 + ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 + ExpSineSquared(length_scale=8.21e+04, periodicity=0.257)",0.000000500000000,0.000707106781187,-2486.675225882308496,0.000707106781187,0.000000000000003,0.000000000000000,-0.000000000000011
"1**2 * Matern(length_scale=1, nu=1.5)","0.00316**2 * Matern(length_scale=1e+05, nu=1.5)",0.000000500000000,0.000707106781060,-2484.277925282347951,0.000707106781060,0.000000000359517,0.000000000358646,0.000000000355158
