kernel_str,learned_kernel,mse,rmse,lml,std,R2_tr,R2,R2_test
1**2,0.00316**2,0.000012240597416,0.003498656515898,-794.969161678314435,0.000000000000000,-16270544770791803107376365568000.000000000000000,-7231353231463025604878219083776.000000000000000,-16270544770791803107376365568000.000000000000000
DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05),0.000003626258884,0.001904273846877,-802.196109587564933,0.001891961965901,-4054879998289962615147553882112.000000000000000,-2142277701531332553668948918272.000000000000000,-7881104149067640345972994736128.000000000000000
"ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1, periodicity=1)",0.000000007891211,0.000088832487310,-796.805623483146292,0.000000000000000,-10489218318152715623402045440.000000000000000,-4661874808067873854736826368.000000000000000,-10489218318152715623402045440.000000000000000
"Matern(length_scale=1, nu=1.5)","Matern(length_scale=1e+05, nu=1.5)",0.000000007892102,0.000088837501233,-796.805692276916716,0.000000011066724,-10489293533787182375190396928.000000000000000,-4662401078244510904675729408.000000000000000,-10494837995102013641354903552.000000000000000
RBF(length_scale=1),RBF(length_scale=1e+05),0.000000007891509,0.000088834165636,-796.805646476554784,0.000000003704887,-10489243446927989903158411264.000000000000000,-4662050964838594109276946432.000000000000000,-10491099566722228652217466880.000000000000000
"RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.000000007891438,0.000088833765090,-796.805643757861617,0.000000002814311,-10489240474461198474874454016.000000000000000,-4662008923340940562267111424.000000000000000,-10490638489740789899908349952.000000000000000
WhiteKernel(noise_level=1),WhiteKernel(noise_level=1e-05),0.000012250000000,0.003500000000000,-794.969161805119938,0.000000000000000,-16283042948365221169139244072960.000000000000000,-7236907977051209033206361751552.000000000000000,-16283042948365221169139244072960.000000000000000
1**2 * 1**2,0.00316**2 * 0.00316**2,0.000012249999906,0.003499999986560,-794.968969807370286,0.000000000000000,-16283042823311450962134585835520.000000000000000,-7236907921471756858870854582272.000000000000000,-16283042823311450962134585835520.000000000000000
1**2 + 1**2,0.00316**2 + 0.00316**2,0.000012231205654,0.003497314062800,-794.969353477575510,0.000000000000000,-16258060977309514295776968179712.000000000000000,-7225804878804228951200843694080.000000000000000,-16258060977309514295776968179712.000000000000000
1**2 * DotProduct(sigma_0=1),0.00316**2 * DotProduct(sigma_0=2.99e-05),0.000003374650647,0.001837022222804,-796.465370484735331,0.001797118982237,-4085609508639076934741447933952.000000000000000,-1993635607150354727707860795392.000000000000000,-6085962545885182173691456258048.000000000000000
1**2 + DotProduct(sigma_0=1),0.00316**2 + DotProduct(sigma_0=1e-05),0.000003625565457,0.001904091766913,-802.196157392490591,0.001891781063152,-4054104608637833913583538274304.000000000000000,-2141868047005913725033559097344.000000000000000,-7879597094265192063443526483968.000000000000000
"1**2 * ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 * ExpSineSquared(length_scale=3.5e+04, periodicity=0.38)",0.000012240597416,0.003498656515899,-794.969161678314435,0.000000000000000,-16270544770801992501533291315200.000000000000000,-7231353231467551722503726432256.000000000000000,-16270544770801992501533291315200.000000000000000
"1**2 + ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 + ExpSineSquared(length_scale=9.51e+04, periodicity=1.41)",0.000000007891057,0.000088831621549,-796.805628358227750,0.000000000000001,-10489013863508591235884384256.000000000000000,-4661783939337235406528708608.000000000000000,-10489013863509532417837760512.000000000000000
"1**2 * Matern(length_scale=1, nu=1.5)","0.00316**2 * Matern(length_scale=1e+05, nu=1.5)",0.000012240597464,0.003498656522685,-794.969161678315004,0.000000000004359,-16270544816715945256395806343168.000000000000000,-7231353259517457515544114626560.000000000000000,-16270544902707606735613832724480.000000000000000
"1**2 + Matern(length_scale=1, nu=1.5)","0.00316**2 + Matern(length_scale=1e+05, nu=1.5)",0.000000007891948,0.000088836635411,-796.805697149948628,0.000000011066616,-10489089074687419057505828864.000000000000000,-4662310197926965485533921280.000000000000000,-10494633427928681771381555200.000000000000000
1**2 * RBF(length_scale=1),0.00316**2 * RBF(length_scale=1e+05),0.000012240597432,0.003498656518167,-794.969161678314549,0.000000000001459,-16270544786140593055011790913536.000000000000000,-7231353240843834477506612690944.000000000000000,-16270544814930761148302601748480.000000000000000
1**2 + RBF(length_scale=1),0.00316**2 + RBF(length_scale=1e+05),0.000000007891355,0.000088833299849,-796.805651349575101,0.000000003704851,-10489038989292283492462231552.000000000000000,-4661960091562306860761481216.000000000000000,-10490895072906817251645063168.000000000000000
