kernel_str,learned_kernel,mse,rmse,lml,std,R2_tr,R2,R2_test
1**2,0.00316**2,0.000000502414180,0.000708811808490,-1291.824521186741094,0.000708659573315,-0.001070126725027,-0.000429688760035,-0.000687977883658
DotProduct(sigma_0=1),DotProduct(sigma_0=1.08e-05),0.000000502350475,0.000708766869263,-1299.779037329158655,0.000708540428421,-0.001053798720891,-0.000302836720304,-0.000135948587574
"ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1, periodicity=1)",0.000000502262841,0.000708705044900,-1293.898941198395732,0.000708659573315,-0.000000266562176,-0.000128335368029,-0.003339792031488
"Matern(length_scale=1, nu=1.5)","Matern(length_scale=1e+05, nu=1.5)",0.000000502259418,0.000708702630319,-1293.899238739842531,0.000708657297964,0.000004842220589,-0.000121520439405,-0.003326400489522
RBF(length_scale=1),RBF(length_scale=1e+05),0.000000502261690,0.000708704233049,-1293.899040828373700,0.000708658808376,0.000001446453170,-0.000126043991293,-0.003335271318948
"RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.000000502262244,0.000708704624138,-1293.899016752425950,0.000708659170985,0.000000889713488,-0.000127147805190,-0.003338480978193
WhiteKernel(noise_level=1),WhiteKernel(noise_level=1e-05),0.000000502414603,0.000708812107137,-1291.824521283883769,0.000708659573315,-0.001071462659861,-0.000430531789007,-0.000686928572787
1**2 * 1**2,0.00316**2 * 0.00316**2,0.000000502414603,0.000708812107134,-1291.824209287175336,0.000708659573315,-0.001071462646489,-0.000430531780568,-0.000686928583282
1**2 + 1**2,0.00316**2 + 0.00316**2,0.000000502413757,0.000708811510509,-1291.824832894982137,0.000708659573315,-0.001068793287166,-0.000428847606488,-0.000689026685945
1**2 * DotProduct(sigma_0=1),0.00316**2 * DotProduct(sigma_0=1e-05),0.000000502351090,0.000708767303265,-1294.028695685613457,0.000708541849183,-0.001053801355695,-0.000304061758972,-0.000141875633759
1**2 + DotProduct(sigma_0=1),0.00316**2 + DotProduct(sigma_0=1e-05),0.000000502349666,0.000708766298260,-1299.779115136068867,0.000708539882356,-0.001052147844939,-0.000301224975137,-0.000134482871275
"1**2 * ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 * ExpSineSquared(length_scale=7.63e+03, periodicity=12)",0.000000502414180,0.000708811808490,-1291.824521186741094,0.000708659573315,-0.001070126725049,-0.000429688760049,-0.000687977883643
"1**2 + ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 + ExpSineSquared(length_scale=1.57e+04, periodicity=1e-05)",0.000000502262841,0.000708705044941,-1293.898946119506945,0.000708659573315,-0.000000266556929,-0.000128335482664,-0.003339792607233
"1**2 * Matern(length_scale=1, nu=1.5)","0.00316**2 * Matern(length_scale=4.05e+04, nu=1.5)",0.000000502414180,0.000708811808405,-1291.824521186752463,0.000708659573171,-0.001070126672883,-0.000429688519504,-0.000687976918347
"1**2 + Matern(length_scale=1, nu=1.5)","0.00316**2 + Matern(length_scale=1e+05, nu=1.5)",0.000000502259418,0.000708702630359,-1293.899243661000810,0.000708657297964,0.000004842226076,-0.000121520554024,-0.003326401066116
1**2 * RBF(length_scale=1),0.00316**2 * RBF(length_scale=1e+05),0.000000502414180,0.000708811808486,-1291.824521186742004,0.000708659573307,-0.001070126722156,-0.000429688746580,-0.000687977829483
1**2 + RBF(length_scale=1),0.00316**2 + RBF(length_scale=1e+05),0.000000502261690,0.000708704233089,-1293.899045749500829,0.000708658808377,0.000001446458497,-0.000126044105922,-0.003335271894978
"1**2 * RationalQuadratic(alpha=1, length_scale=1)","0.00316**2 * RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.000000502414180,0.000708811808488,-1291.824521186741777,0.000708659573311,-0.001070126722669,-0.000429688753826,-0.000687977862631
"1**2 + RationalQuadratic(alpha=1, length_scale=1)","0.00316**2 + RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.000000502262244,0.000708704624179,-1293.899021673549214,0.000708659170985,0.000000889718783,-0.000127147919827,-0.003338481554136
1**2 * WhiteKernel(noise_level=1),0.00316**2 * WhiteKernel(noise_level=1e-05),0.000000502414603,0.000708812107137,-1291.824209287175336,0.000708659573315,-0.001071462659861,-0.000430531789007,-0.000686928572787
1**2 + WhiteKernel(noise_level=1),0.00316**2 + WhiteKernel(noise_level=1e-05),0.000000502414180,0.000708811808491,-1291.824833186257820,0.000708659573315,-0.001070126726361,-0.000429688760877,-0.000687977882609
DotProduct(sigma_0=1) * DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05) * DotProduct(sigma_0=1.17e-05),0.000000502315924,0.000708742495036,-1305.960527197338706,0.000708522494250,-0.001065078383654,-0.000234037823377,0.000240843386824
DotProduct(sigma_0=1) + DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05) + DotProduct(sigma_0=1e-05),0.000000502350475,0.000708766869254,-1300.125610889268046,0.000708540428407,-0.001053798672415,-0.000302836693123,-0.000135948642171
"DotProduct(sigma_0=1) * ExpSineSquared(length_scale=1, periodicity=1)","DotProduct(sigma_0=1e-05) * ExpSineSquared(length_scale=1e+05, periodicity=1e+05)",0.000000502350475,0.000708766869264,-1299.779037352825071,0.000708540428423,-0.001053798704263,-0.000302836721630,-0.000135948657914
"DotProduct(sigma_0=1) + ExpSineSquared(length_scale=1, periodicity=1)","DotProduct(sigma_0=1e-05) + ExpSineSquared(length_scale=1e+05, periodicity=1e+05)",0.000000500233225,0.000707271677197,-1301.182608883383637,0.000707171312864,0.004232001650699,0.003913125812382,-0.000020766984434
"DotProduct(sigma_0=1) * Matern(length_scale=1, nu=1.5)","DotProduct(sigma_0=1e-05) * Matern(length_scale=1e+05, nu=1.5)",0.000000502527675,0.000708891863792,-1301.597561235834974,0.000708698113510,-0.000984010164501,-0.000655684495181,-0.002114285527663
"DotProduct(sigma_0=1) + Matern(length_scale=1, nu=1.5)","DotProduct(sigma_0=1e-05) + Matern(length_scale=1e+05, nu=1.5)",0.000000500233267,0.000707271706598,-1301.182618390292646,0.000707171335810,0.004231904080682,0.003913042998838,-0.000020793302193
