kernel_str,learned_kernel,mse,rmse,lml,std,R2_tr,R2,R2_test
1**2,0.00316**2,0.003343325252057,0.057821494723476,-1656.271113149548455,0.029180678265699,-2.889242669522652,-2.926339634317370,-156.958786610899409
DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05),0.000049910071687,0.007064706058044,-1664.514112686764292,0.007055200419536,0.909658475122940,0.941386530522559,0.024447905541487
"ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1, periodicity=1)",0.000961619437559,0.031009989318918,-1658.404936967437152,0.029180678265699,-0.000441071072536,-0.129308166621424,-49.494584432017298
"Matern(length_scale=1, nu=1.5)","Matern(length_scale=1e+05, nu=1.5)",0.000959376849702,0.030973809092551,-1658.405539691979357,0.029146558872763,0.001868253737387,-0.126674512721466,-49.375807060681382
RBF(length_scale=1),RBF(length_scale=1e+05),0.000960864496077,0.030997814375815,-1658.405139060255351,0.029169198614152,0.000335124729145,-0.128421577241497,-49.454547491070635
"RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.000961256403412,0.031004135263098,-1658.405074004249627,0.029175056696475,-0.000000295417691,-0.128881826001723,-49.478223219636916
WhiteKernel(noise_level=1),WhiteKernel(noise_level=1e-05),0.003346514484046,0.057849066406004,-1656.271164254617815,0.029180678265699,-2.893867306909196,-2.930085009660362,-157.070294414194194
1**2 * 1**2,0.00316**2 * 0.00316**2,0.003346514452118,0.057849066130044,-1656.270764344207919,0.029180678265699,-2.893867260607320,-2.930084972164659,-157.070293298025973
1**2 + 1**2,0.00316**2 + 0.00316**2,0.003340143149421,0.057793971566429,-1656.271461720409661,0.029180678265699,-2.884629109109527,-2.922602631556054,-156.847496435289173
1**2 * DotProduct(sigma_0=1),0.00316**2 * DotProduct(sigma_0=1.24e-05),0.000050138238125,0.007080835976394,-1658.761053475879635,0.007050508137596,0.909529888395285,0.941118576057676,0.007807822251331
1**2 + DotProduct(sigma_0=1),0.00316**2 + DotProduct(sigma_0=1e-05),0.000049909995050,0.007064700634145,-1664.514212486835277,0.007055195693457,0.909658691556308,0.941386620523025,0.024446075287600
"1**2 * ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 * ExpSineSquared(length_scale=0.0608, periodicity=1e-05)",0.003343325252057,0.057821494723476,-1656.271113149548455,0.029180678265699,-2.889242669522697,-2.926339634317426,-156.958786610902081
"1**2 + ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 + ExpSineSquared(length_scale=7.7e+04, periodicity=1e-05)",0.000961619335331,0.031009987670607,-1658.404941897900244,0.029180678265699,-0.000441062360151,-0.129308046566512,-49.494574882374614
"1**2 * Matern(length_scale=1, nu=1.5)","0.00316**2 * Matern(length_scale=1e+05, nu=1.5)",0.003343325304810,0.057821495179645,-1656.271113150109613,0.029180678186657,-2.889242719876955,-2.926339696269211,-156.958789574863516
"1**2 + Matern(length_scale=1, nu=1.5)","0.00316**2 + Matern(length_scale=1e+05, nu=1.5)",0.000959376747350,0.030973807440319,-1658.405544622519756,0.029146558869519,0.001868262450157,-0.126674392521369,-49.375797499055388
1**2 * RBF(length_scale=1),0.00316**2 * RBF(length_scale=1e+05),0.003343325269743,0.057821494876414,-1656.271113149736493,0.029180678239192,-2.889242686388816,-2.926339655087819,-156.958787605306156
1**2 + RBF(length_scale=1),0.00316**2 + RBF(length_scale=1e+05),0.000960864393808,0.030997812726186,-1658.405143990744591,0.029169198613061,0.000335133441659,-0.128421457137746,-49.454537937396843
"1**2 * RationalQuadratic(alpha=1, length_scale=1)","0.00316**2 * RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.003343325263732,0.057821494824436,-1656.271113149684425,0.029180678249363,-2.889242681704857,-2.926339648028722,-156.958787222453708
"1**2 + RationalQuadratic(alpha=1, length_scale=1)","0.00316**2 + RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.000961256301164,0.031004133614143,-1658.405078934730227,0.029175056695982,-0.000000286705217,-0.128881705922554,-49.478213667993231
1**2 * WhiteKernel(noise_level=1),0.00316**2 * WhiteKernel(noise_level=1e-05),0.003346514484046,0.057849066406004,-1656.270764344717918,0.029180678265699,-2.893867306909196,-2.930085009660362,-157.070294414194194
1**2 + WhiteKernel(noise_level=1),0.00316**2 + WhiteKernel(noise_level=1e-05),0.003343325255243,0.057821494751023,-1656.271513063150451,0.029180678265699,-2.889242674141740,-2.926339638058551,-156.958786722298186
DotProduct(sigma_0=1) * DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05) * DotProduct(sigma_0=1.21e-05),0.000449580582531,0.021203315366502,-1670.949248510127063,0.021144829566871,0.655523962480051,0.472020839454302,-27.885943505599059
DotProduct(sigma_0=1) + DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05) + DotProduct(sigma_0=1e-05),0.000049910071096,0.007064706016214,-1664.860686260373313,0.007055200452868,0.909658475124416,0.941386531216657,0.024447962846780
"DotProduct(sigma_0=1) * ExpSineSquared(length_scale=1, periodicity=1)","DotProduct(sigma_0=2.18e-05) * ExpSineSquared(length_scale=6.58e+03, periodicity=0.00129)",0.000049910071684,0.007064706057857,-1664.514112690403181,0.007055200419401,0.909658475130425,0.941386530525669,0.024447905478032
"DotProduct(sigma_0=1) + ExpSineSquared(length_scale=1, periodicity=1)","DotProduct(sigma_0=1e-05) + ExpSineSquared(length_scale=1e+05, periodicity=0.0155)",0.000049866576695,0.007061627057166,-1666.035469503547802,0.007055184955737,0.910199505244747,0.941437610240617,0.005499626973808
"DotProduct(sigma_0=1) * Matern(length_scale=1, nu=1.5)","DotProduct(sigma_0=1e-05) * Matern(length_scale=1e+05, nu=1.5)",0.000050597769704,0.007113210927817,-1667.008738569913476,0.007082195037424,0.910106498302641,0.940578910630021,-0.061490362575283
"DotProduct(sigma_0=1) + Matern(length_scale=1, nu=1.5)","DotProduct(sigma_0=1e-05) + Matern(length_scale=1e+05, nu=1.5)",0.000049866585843,0.007061627704918,-1666.035485677791712,0.007055185337441,0.910199505930378,0.941437599496949,0.005498709627154
DotProduct(sigma_0=1) * RBF(length_scale=1),DotProduct(sigma_0=1e-05) * RBF(length_scale=1e+05),0.000050306573998,0.007092712738984,-1666.384016789269481,0.007071127945561,0.909963798235085,0.940920885506861,-0.027114250847613
DotProduct(sigma_0=1) + RBF(length_scale=1),DotProduct(sigma_0=1e-05) + RBF(length_scale=1e+05),0.000049866579783,0.007061627275865,-1666.035474597928896,0.007055185087009,0.910199505297886,0.941437606613259,0.005499324890244
"DotProduct(sigma_0=1) * RationalQuadratic(alpha=1, length_scale=1)","DotProduct(sigma_0=0.000958) * RationalQuadratic(alpha=1e+05, length_scale=1e+05)",0.000050306790223,0.007092727981764,-1666.384012209170805,0.007071143240581,0.909963540263440,0.940920631575547,-0.027124190864174
