kernel_str,learned_kernel,mse,rmse,lml,std,R2_tr,R2,R2_test
1**2,0.00316**2,0.001596166900957,0.039952057530963,-2484.373780220396839,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05),0.000474562627863,0.021784458401881,-2493.236407010666426,0.021641612516475,0.000000000000000,0.000000000000000,0.000000000000000
"ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1, periodicity=1)",0.000000109282153,0.000330578512397,-2486.675984303262339,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"Matern(length_scale=1, nu=1.5)","Matern(length_scale=1e+05, nu=1.5)",0.000000109640993,0.000331120813908,-2486.678104191943021,0.000001245360600,0.000000000000000,0.000000000000000,0.000000000000000
RBF(length_scale=1),RBF(length_scale=1e+05),0.000000109402987,0.000330761223457,-2486.676697831887395,0.000000420747960,0.000000000000000,0.000000000000000,0.000000000000000
"RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.000000109318094,0.000330632869457,-2486.676354163659653,0.000000125645134,0.000000000000000,0.000000000000000,0.000000000000000
WhiteKernel(noise_level=1),WhiteKernel(noise_level=1e-05),0.001600000000000,0.040000000000000,-2484.373895545734740,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1**2 * 1**2,0.00316**2 * 0.00316**2,0.001599999961600,0.039999999520000,-2484.373295646882525,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1**2 + 1**2,0.00316**2 + 0.00316**2,0.001592347559791,0.039904229848364,-2484.374264355970354,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1**2 * DotProduct(sigma_0=1),0.00316**2 * DotProduct(sigma_0=1e-05),0.000473270272039,0.021754775844365,-2487.480935168450742,0.021604152573772,0.000000000000000,0.000000000000000,0.000000000000000
1**2 + DotProduct(sigma_0=1),0.00316**2 + DotProduct(sigma_0=1e-05),0.000474278373369,0.021777933174864,-2493.236549622890379,0.021635130076683,0.000000000000000,0.000000000000000,0.000000000000000
"1**2 * ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 * ExpSineSquared(length_scale=1e+05, periodicity=260)",0.001596166900958,0.039952057530968,-2484.373780220396839,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"1**2 + ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 + ExpSineSquared(length_scale=1e+05, periodicity=2.12)",0.000000109279985,0.000330575233997,-2486.675989259998005,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"1**2 * Matern(length_scale=1, nu=1.5)","0.00316**2 * Matern(length_scale=1e+05, nu=1.5)",0.001596167088572,0.039952059878955,-2484.373780224525490,0.000000001505037,0.000000000000000,0.000000000000000,0.000000000000000
"1**2 + Matern(length_scale=1, nu=1.5)","0.00316**2 + Matern(length_scale=1e+05, nu=1.5)",0.000000109638819,0.000331117529982,-2486.678109142902940,0.000001245348249,0.000000000000000,0.000000000000000,0.000000000000000
1**2 * RBF(length_scale=1),0.00316**2 * RBF(length_scale=1e+05),0.001596166964109,0.039952058321308,-2484.373780221783818,0.000000000508489,0.000000000000000,0.000000000000000,0.000000000000000
1**2 + RBF(length_scale=1),0.00316**2 + RBF(length_scale=1e+05),0.000000109400817,0.000330757943174,-2486.676702782730899,0.000000420743788,0.000000000000000,0.000000000000000,0.000000000000000
"1**2 * RationalQuadratic(alpha=1, length_scale=1)","0.00316**2 * RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.001596166929796,0.039952057891873,-2484.373780221115339,0.000000000151860,0.000000000000000,0.000000000000000,0.000000000000000
"1**2 + RationalQuadratic(alpha=1, length_scale=1)","0.00316**2 + RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.000000109315926,0.000330629590466,-2486.676359114475417,0.000000125643888,0.000000000000000,0.000000000000000,0.000000000000000
1**2 * WhiteKernel(noise_level=1),0.00316**2 * WhiteKernel(noise_level=1e-05),0.001600000000000,0.040000000000000,-2484.373295648033491,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
