kernel_str,learned_kernel,mse,rmse,lml,std,R2_tr,R2,R2_test
1**2,0.00316**2,0.120303436960147,0.346847858520342,-217.886894147842384,0.138559253269735,-5.641775977616254,-5.266239163838502,-933.321665715148242
DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05),0.001513790792242,0.038907464479741,-222.669218769926204,0.037426202491349,0.903156572724518,0.921151253963350,-6.185406952931128
"ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1, periodicity=1)",0.022228451165721,0.149092089547774,-218.710470625493087,0.138559253269735,-0.042668890833816,-0.157812235175437,-235.205509046718561
"Matern(length_scale=1, nu=1.5)","Matern(length_scale=1e+05, nu=1.5)",0.022228338450292,0.149091711541225,-218.710471732034989,0.138558873190215,-0.042663130127093,-0.157806364172438,-235.204474446892220
RBF(length_scale=1),RBF(length_scale=1e+05),0.022228413554924,0.149091963414948,-218.710470994593607,0.138559126447208,-0.042666968794920,-0.157810276143705,-235.205163757049803
"RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.022228414293874,0.149091965893116,-218.710470991000591,0.138559128870035,-0.042666999882299,-0.157810314633343,-235.205172840744240
WhiteKernel(noise_level=1),WhiteKernel(noise_level=1e-05),0.120322666666667,0.346875578077596,-217.886939356028336,0.138559253269735,-5.642960812772134,-5.267240780609765,-933.428571428569853
1**2 * 1**2,0.00316**2 * 0.00316**2,0.120322666474340,0.346875577800370,-217.886887368745846,0.138559253269735,-5.642960800921915,-5.267240770592069,-933.428570359369701
1**2 + 1**2,0.00316**2 + 0.00316**2,0.120284213118974,0.346820145203496,-217.886900931094146,0.138559253269735,-5.640591515585503,-5.265237852575219,-933.214788567599498
1**2 * DotProduct(sigma_0=1),0.00316**2 * DotProduct(sigma_0=1e-05),0.061538864848292,0.248070282074036,-217.909944459451310,0.089052928964076,-2.478088653274810,-2.205371806112840,-449.160910240355406
1**2 + DotProduct(sigma_0=1),0.00316**2 + DotProduct(sigma_0=1e-05),0.001513712419000,0.038906457291820,-222.669231515639069,0.037425233599578,0.903161586362148,0.921155336186532,-6.185034867835166
"1**2 * ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 * ExpSineSquared(length_scale=3.64e+04, periodicity=0.000709)",0.120303436960162,0.346847858520363,-217.886894147842384,0.138559253269735,-5.641775977617147,-5.266239163839257,-933.321665715229301
"1**2 + ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 + ExpSineSquared(length_scale=1.69e+03, periodicity=1e+05)",0.022228425993237,0.149092005128500,-218.710474844967223,0.138559253267979,-0.042668111646825,-0.157810924017464,-235.205103213649238
"1**2 * Matern(length_scale=1, nu=1.5)","0.00316**2 * Matern(length_scale=1e+05, nu=1.5)",0.120303436965406,0.346847858527922,-217.886894147852729,0.138559253268084,-5.641775977884683,-5.266239164112389,-933.321665763520969
"1**2 + Matern(length_scale=1, nu=1.5)","0.00316**2 + Matern(length_scale=1e+05, nu=1.5)",0.022228313278281,0.149091627123325,-218.710475951505032,0.138558873190028,-0.042662350966127,-0.157805053039134,-235.204068617543840
