kernel_str,learned_kernel,mse,rmse,lml,std,R2_tr,R2,R2_test
1**2,0.00316**2,0.001599360191949,0.039992001599680,-414.062312730980352,0.000000000000000,-33217411601285907831715346251776.000000000000000,0.000000000000000,0.000000000000000
DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05),0.000445363247003,0.021103631133122,-420.300807491037517,0.020732520596055,-8245522783955832015241957343232.000000000000000,0.000000000000000,0.000000000000000
"ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1, periodicity=1)",0.000003628117914,0.001904761904762,-415.569239063962698,0.000000000000000,-75353060985539216847996452864.000000000000000,0.000000000000000,0.000000000000000
"Matern(length_scale=1, nu=1.5)","Matern(length_scale=1e+05, nu=1.5)",0.000003628165360,0.001904774359273,-415.569248574972391,0.000000029135289,-75353204319671026388909948928.000000000000000,0.000000000000000,0.000000000000000
RBF(length_scale=1),RBF(length_scale=1e+05),0.000003628133762,0.001904766065012,-415.569242238715788,0.000000009732986,-75353108828293954372282351616.000000000000000,0.000000000000000,0.000000000000000
"RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.000003628132543,0.001904765744821,-415.569242120037188,0.000000008958641,-75353107039757813557988687872.000000000000000,0.000000000000000,0.000000000000000
WhiteKernel(noise_level=1),WhiteKernel(noise_level=1e-05),0.001600000000000,0.040000000000000,-414.062315924289123,0.000000000000000,-33230699894622902918667632115712.000000000000000,0.000000000000000,0.000000000000000
1**2 * 1**2,0.00316**2 * 0.00316**2,0.001599999993600,0.039999999920000,-414.062215941307159,0.000000000000000,-33230699761700092161950308368384.000000000000000,0.000000000000000,0.000000000000000
1**2 + 1**2,0.00316**2 + 0.00316**2,0.001598720767591,0.039984006397441,-414.062409502908736,0.000000000000000,-33204131276940334974656296517632.000000000000000,0.000000000000000,0.000000000000000
1**2 * DotProduct(sigma_0=1),0.00316**2 * DotProduct(sigma_0=1e-05),0.000416552942627,0.020409628674402,-414.705814950151648,0.015108978337935,-10083782356411755524609594621952.000000000000000,0.000000000000000,0.000000000000000
1**2 + DotProduct(sigma_0=1),0.00316**2 + DotProduct(sigma_0=1e-05),0.000445319046657,0.021102583885797,-420.300832106658163,0.020731491764721,-8244704452064035548169584508928.000000000000000,0.000000000000000,0.000000000000000
"1**2 * ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 * ExpSineSquared(length_scale=1e+05, periodicity=1e-05)",0.001599360191949,0.039992001599680,-414.062312730980352,0.000000000000000,-33217411601285907831715346251776.000000000000000,0.000000000000000,0.000000000000000
"1**2 + ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 + ExpSineSquared(length_scale=8.63e+03, periodicity=0.0361)",0.000003628048901,0.001904743788720,-415.569243946576876,0.000000000000786,-75351627638301359631008530432.000000000000000,0.000000000000000,0.000000000000000
"1**2 * Matern(length_scale=1, nu=1.5)","0.00316**2 * Matern(length_scale=1e+05, nu=1.5)",0.001599360192766,0.039992001609900,-414.062312730983535,0.000000000006117,-33217411614551503728515020226560.000000000000000,0.000000000000000,0.000000000000000
"1**2 + Matern(length_scale=1, nu=1.5)","0.00316**2 + Matern(length_scale=1e+05, nu=1.5)",0.000003628096253,0.001904756218721,-415.569253329602816,0.000000029135011,-75351769039679972728482299904.000000000000000,0.000000000000000,0.000000000000000
1**2 * RBF(length_scale=1),0.00316**2 * RBF(length_scale=1e+05),0.001599360192222,0.039992001603092,-414.062312730981375,0.000000000002044,-33217411605713905532141173735424.000000000000000,0.000000000000000,0.000000000000000
1**2 + RBF(length_scale=1),0.00316**2 + RBF(length_scale=1e+05),0.000003628064656,0.001904747924550,-415.569246993343199,0.000000009732893,-75351673551031237661111091200.000000000000000,0.000000000000000,0.000000000000000
"1**2 * RationalQuadratic(alpha=1, length_scale=1)","0.00316**2 * RationalQuadratic(alpha=0.785, length_scale=1e+05)",0.001599360192222,0.039992001603092,-414.062312730981375,0.000000000002044,-33217411605713905532141173735424.000000000000000,0.000000000000000,0.000000000000000
"1**2 + RationalQuadratic(alpha=1, length_scale=1)","0.00316**2 + RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.000003628063436,0.001904747604362,-415.569246874664543,0.000000008958555,-75351671762546316496485744640.000000000000000,0.000000000000000,0.000000000000000
1**2 * WhiteKernel(noise_level=1),0.00316**2 * WhiteKernel(noise_level=1e-05),0.001600000000000,0.040000000000000,-414.062215941339048,0.000000000000000,-33230699894622902918667632115712.000000000000000,0.000000000000000,0.000000000000000
1**2 + WhiteKernel(noise_level=1),0.00316**2 + WhiteKernel(noise_level=1e-05),0.001599360192588,0.039992001607677,-414.062412714836796,0.000000000000000,-33217411614570220688566372007936.000000000000000,0.000000000000000,0.000000000000000
DotProduct(sigma_0=1) * DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05) * DotProduct(sigma_0=1e-05),0.000880764210731,0.029677671922352,-425.349320236920050,0.028590348700920,-14722816279943895857394461179904.000000000000000,0.000000000000000,0.000000000000000
DotProduct(sigma_0=1) + DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05) + DotProduct(sigma_0=1e-05),0.000445364317585,0.021103656497975,-420.647380128684404,0.020732559169199,-8245522775524986552313238781952.000000000000000,0.000000000000000,0.000000000000000
"DotProduct(sigma_0=1) * ExpSineSquared(length_scale=1, periodicity=1)","DotProduct(sigma_0=2.72e-05) * ExpSineSquared(length_scale=0.0119, periodicity=1e-05)",0.000445363172776,0.021103629374503,-420.300807520909984,0.020732518694241,-8245521986164805704067454074880.000000000000000,0.000000000000000,0.000000000000000
"DotProduct(sigma_0=1) + ExpSineSquared(length_scale=1, periodicity=1)","DotProduct(sigma_0=1e-05) + ExpSineSquared(length_scale=1e+05, periodicity=1e+05)",0.000012526675139,0.003539304329751,-421.190260666152994,0.003477065129191,-231920765706110601327043149824.000000000000000,0.000000000000000,0.000000000000000
"DotProduct(sigma_0=1) * Matern(length_scale=1, nu=1.5)","DotProduct(sigma_0=1e-05) * Matern(length_scale=1e+05, nu=1.5)",0.000363003281099,0.019052644989569,-420.357847097915055,0.018544654777181,-7298639224452054061023810813952.000000000000000,0.000000000000000,0.000000000000000
"DotProduct(sigma_0=1) + Matern(length_scale=1, nu=1.5)","DotProduct(sigma_0=1e-05) + Matern(length_scale=1e+05, nu=1.5)",0.000012526549270,0.003539286548105,-421.190261512235338,0.003477045475619,-231919983471551929182760992768.000000000000000,0.000000000000000,0.000000000000000
DotProduct(sigma_0=1) * RBF(length_scale=1),DotProduct(sigma_0=1e-05) * RBF(length_scale=1e+05),0.000413961948148,0.020346054854649,-420.320571582421394,0.019929654467891,-7892365445493831356839219953664.000000000000000,0.000000000000000,0.000000000000000
DotProduct(sigma_0=1) + RBF(length_scale=1),DotProduct(sigma_0=1e-05) + RBF(length_scale=1e+05),0.000012526633054,0.003539298384461,-421.190260947416846,0.003477058557656,-231920504443621088413603594240.000000000000000,0.000000000000000,0.000000000000000
"DotProduct(sigma_0=1) * RationalQuadratic(alpha=1, length_scale=1)","DotProduct(sigma_0=1e-05) * RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.000415939336733,0.020394590869462,-420.320158350296936,0.019983169055284,-7907471659482536433022113153024.000000000000000,0.000000000000000,0.000000000000000
"DotProduct(sigma_0=1) + RationalQuadratic(alpha=1, length_scale=1)","DotProduct(sigma_0=1e-05) + RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.000012526638558,0.003539299161999,-421.190260989191643,0.003477059440332,-231920521209314304960801800192.000000000000000,0.000000000000000,0.000000000000000
DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),DotProduct(sigma_0=1e-05) * WhiteKernel(noise_level=1e-05),0.001600000000000,0.040000000000000,-415.389458413339753,0.000000000000000,-33230699894622902918667632115712.000000000000000,0.000000000000000,0.000000000000000
DotProduct(sigma_0=1) + WhiteKernel(noise_level=1),DotProduct(sigma_0=1e-05) + WhiteKernel(noise_level=1e-05),0.000445363247001,0.021103631133080,-420.300906987020085,0.020732520595990,-8245522783962962339351991681024.000000000000000,0.000000000000000,0.000000000000000
"ExpSineSquared(length_scale=1, periodicity=1) * ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1, periodicity=1) * ExpSineSquared(length_scale=1, periodicity=1)",0.000003628117914,0.001904761904762,-415.569239063962698,0.000000000000000,-75353060985539216847996452864.000000000000000,0.000000000000000,0.000000000000000
"ExpSineSquared(length_scale=1, periodicity=1) + ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1, periodicity=1) + ExpSineSquared(length_scale=1, periodicity=1)",0.000000951814396,0.000975609756098,-415.903392217593705,0.000000000000000,-19768411597038391604572848128.000000000000000,0.000000000000000,0.000000000000000
"ExpSineSquared(length_scale=1, periodicity=1) * Matern(length_scale=1, nu=1.5)","ExpSineSquared(length_scale=1, periodicity=1) * Matern(length_scale=1e+05, nu=1.5)",0.000003628165360,0.001904774359273,-415.569248574972391,0.000000029135289,-75353204319671026388909948928.000000000000000,0.000000000000000,0.000000000000000
"ExpSineSquared(length_scale=1, periodicity=1) + Matern(length_scale=1, nu=1.5)","ExpSineSquared(length_scale=1e+05, periodicity=1.16e+03) + Matern(length_scale=1e+05, nu=1.5)",0.000000951825960,0.000975615682680,-415.903401960122437,0.000000014923080,-19768430857960197802858381312.000000000000000,0.000000000000000,0.000000000000000
"ExpSineSquared(length_scale=1, periodicity=1) * RBF(length_scale=1)","ExpSineSquared(length_scale=4.9e+04, periodicity=2.29e+03) * RBF(length_scale=9.04e+04)",0.000003628137302,0.001904766994210,-415.569242947794464,0.000000011906846,-75353119514190196598512812032.000000000000000,0.000000000000000,0.000000000000000
"ExpSineSquared(length_scale=1, periodicity=1) + RBF(length_scale=1)","ExpSineSquared(length_scale=9.72e+04, periodicity=523) + RBF(length_scale=1e+05)",0.000000951818260,0.000975611736072,-415.903395470006444,0.000000004985675,-19768418026625126525407592448.000000000000000,0.000000000000000,0.000000000000000
"ExpSineSquared(length_scale=1, periodicity=1) * RationalQuadratic(alpha=1, length_scale=1)","ExpSineSquared(length_scale=1e+05, periodicity=1e+05) * RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.000003628132543,0.001904765744821,-415.569242120037188,0.000000008958641,-75353107039758147809523531776.000000000000000,0.000000000000000,0.000000000000000
"ExpSineSquared(length_scale=1, periodicity=1) + RationalQuadratic(alpha=1, length_scale=1)","ExpSineSquared(length_scale=3.87e+04, periodicity=1e+05) + RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.000000951817950,0.000975611577527,-415.903395348029562,0.000000004588571,-19768417785475171971017736192.000000000000000,0.000000000000000,0.000000000000000
"ExpSineSquared(length_scale=1, periodicity=1) * WhiteKernel(noise_level=1)","ExpSineSquared(length_scale=1, periodicity=1) * WhiteKernel(noise_level=1e-05)",0.001600000000000,0.040000000000000,-414.062315924289123,0.000000000000000,-33230699894622902918667632115712.000000000000000,0.000000000000000,0.000000000000000
"ExpSineSquared(length_scale=1, periodicity=1) + WhiteKernel(noise_level=1)","ExpSineSquared(length_scale=0.399, periodicity=1e-05) + WhiteKernel(noise_level=1e-05)",0.000003628124825,0.001904763718821,-415.569338587686275,0.000000000000000,-75353204515241748959659556864.000000000000000,0.000000000000000,0.000000000000000
