kernel_str,learned_kernel,mse,rmse,lml,std,R2_tr,R2,R2_test
1**2,0.00316**2,0.001188176596939,0.034469937582461,-217.379176562684307,0.016002048479978,-3.763414783490244,-3.640126604926983,-393.796870292986398
DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05),0.000003040279307,0.001743639672404,-222.661749418330203,0.001688972712556,0.983688086121234,0.988126949364255,0.721924239036010
"ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1, periodicity=1)",0.000290144076875,0.017033616083340,-218.596791203753924,0.016002048479978,-0.028462798805947,-0.133085143939467,-119.327961964745427
"Matern(length_scale=1, nu=1.5)","Matern(length_scale=1e+05, nu=1.5)",0.000290142572823,0.017033571933760,-218.596792520997667,0.016002004476638,-0.028457037768257,-0.133079270240330,-119.327414498508759
RBF(length_scale=1),RBF(length_scale=7.29e+04),0.000290143132098,0.017033588350604,-218.596792030921222,0.016002020839516,-0.028459180364382,-0.133081454349947,-119.327618004136369
"RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.000290143585081,0.017033601647361,-218.596791638409627,0.016002034084400,-0.028460908093908,-0.133083223362408,-119.327784192772768
WhiteKernel(noise_level=1),WhiteKernel(noise_level=1e-05),0.001188350000000,0.034472452770292,-217.379176963790712,0.016002048479978,-3.764205142086424,-3.640803787224626,-393.837587006960291
1**2 * 1**2,0.00316**2 * 0.00316**2,0.001188349998266,0.034472452745137,-217.379124469199041,0.016002048479978,-3.764205134181593,-3.640803780451777,-393.837586599739836
1**2 + 1**2,0.00316**2 + 0.00316**2,0.001188003246407,0.034467422973109,-217.379228651263929,0.016002048479978,-3.762624673791684,-3.639449627771069,-393.756164231912464
1**2 * DotProduct(sigma_0=1),0.00316**2 * DotProduct(sigma_0=1e-05),0.000611689051203,0.024732348275148,-217.542918727456140,0.011170753792571,-1.468726126141535,-1.388798641332750,-199.324650929394181
1**2 + DotProduct(sigma_0=1),0.00316**2 + DotProduct(sigma_0=1e-05),0.000003040181448,0.001743611610515,-222.661762357308760,0.001688946298857,0.983688583620086,0.988127331527559,0.721938079428198
"1**2 * ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 * ExpSineSquared(length_scale=1e+05, periodicity=1e+05)",0.001188176596939,0.034469937582461,-217.379176562684307,0.016002048479978,-3.763414783490244,-3.640126604926983,-393.796870292986398
