kernel_str,learned_kernel,mse,rmse,lml,std,R2_tr,R2,R2_test
1**2,316**2,31532042.307509675621986,5615.339910237818913,-221361058.937118202447891,5226.399459471801492,0.000000000252723,-0.154374966194345,-39.711201062870032
DotProduct(sigma_0=1),DotProduct(sigma_0=1.49e+03),1939825.208395883906633,1392.776079775885592,-4330424.103638449683785,1271.466854110511576,0.980443132338190,0.928983805186903,-2.271821527585701
"ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=0.00888, periodicity=1e+05)",11514343.769054846838117,3393.279205879593974,-48138974.973997667431831,2996.670636850203664,0.950393402947243,0.578464659233723,-19.636349216171350
"Matern(length_scale=1, nu=1.5)","Matern(length_scale=153, nu=1.5)",13052266.887457067146897,3612.792117941062315,-48644436.138099476695061,3195.008287114276300,0.958792042130799,0.522161932930700,-22.667389274367487
RBF(length_scale=1),RBF(length_scale=141),11514289.860028445720673,3393.271262370346449,-48138951.923860892653465,2996.663296033160805,0.950393216207508,0.578466632820778,-19.636244937313073
"RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=1e+05, length_scale=141)",11514309.782836966216564,3393.274198003598940,-48138960.702181331813335,2996.666013282525000,0.950393287219915,0.578465903455037,-19.636283511547969
WhiteKernel(noise_level=1),WhiteKernel(noise_level=1e+05),70627126.702781260013580,8403.994687217576939,-61760.805501847527921,5226.399459469839712,-1.680859122724152,-1.585629760509030,-82.123061274935537
1**2 * 1**2,219**2 * 249**2,31532268.957150306552649,5615.360091494605513,-221360168.796569168567657,5226.399358452283195,0.000000090254648,-0.154383263743507,-39.711626833596867
1**2 + 1**2,316**2 + 316**2,31532039.631353892385960,5615.339671948073374,-221361008.009966999292374,5226.399459466475491,-0.000000000434933,-0.154374868221394,-39.711196078898425
1**2 * DotProduct(sigma_0=1),316**2 * DotProduct(sigma_0=6.76e+03),1939683.130710631376132,1392.725073627466372,-4329123.177869136445224,1271.421677966628295,0.980435337413950,0.928989006591921,-2.271557516629652
1**2 + DotProduct(sigma_0=1),316**2 + DotProduct(sigma_0=1e+05),1939825.987445773091167,1392.776359451068856,-4330422.728296174667776,1271.466975966415021,0.980443130727498,0.928983776666210,-2.271822302111497
"1**2 * ExpSineSquared(length_scale=1, periodicity=1)","316**2 * ExpSineSquared(length_scale=0.296, periodicity=440)",27993017.780851699411869,5290.842823298732583,-5720.646494595747754,4905.857587437883012,0.999986044303097,-0.024812748863792,-51.374909121670150
"1**2 + ExpSineSquared(length_scale=1, periodicity=1)","316**2 + ExpSineSquared(length_scale=0.00479, periodicity=1e+05)",9923820.498541265726089,3150.209595969967268,-25432827.567354626953602,2869.900752181555617,0.977226649467795,0.636693055248312,-17.151126736025436
"1**2 * Matern(length_scale=1, nu=1.5)","316**2 * Matern(length_scale=37, nu=1.5)",22485488.498109307140112,4741.886596926302445,-2665.211483071806924,4372.362375868710842,0.999999303311845,0.176815609603365,-41.070519415140112
"1**2 + Matern(length_scale=1, nu=1.5)","316**2 + Matern(length_scale=92.3, nu=1.5)",10263874.294802021235228,3203.728186785205708,-26222687.635880235582590,2915.464632624707519,0.978018593071636,0.624243827071636,-17.801851249286948
1**2 * RBF(length_scale=1),316**2 * RBF(length_scale=19.5),28404220.112678878009319,5329.560968098486228,-5804.560348047299158,4937.319615900328245,0.999986058181357,-0.039866695362810,-52.144272288084537
1**2 + RBF(length_scale=1),316**2 + RBF(length_scale=76.3),9923822.349323241040111,3150.209889725324501,-25432827.430131718516350,2869.901054795665459,0.977226636763304,0.636692987491952,-17.151129966556656
"1**2 * RationalQuadratic(alpha=1, length_scale=1)","316**2 * RationalQuadratic(alpha=0.176, length_scale=11.8)",13551210.780384756624699,3681.196922250255739,-2421.273304134772843,3364.944664727894633,0.999999153447539,0.503895804339527,-24.354410283253085
"1**2 + RationalQuadratic(alpha=1, length_scale=1)","316**2 + RationalQuadratic(alpha=1e+05, length_scale=76.3)",9923832.695532023906708,3150.211531870839735,-25432827.609321776777506,2869.902507642265846,0.977226673186511,0.636692608721548,-17.151149990392533
1**2 * WhiteKernel(noise_level=1),116**2 * WhiteKernel(noise_level=2.44e+03),70627126.702781260013580,8403.994687217576939,-3655.527176787630196,5226.399459469839712,-1.680859122724152,-1.585629760509030,-82.123061274935537
1**2 + WhiteKernel(noise_level=1),316**2 + WhiteKernel(noise_level=1e+05),31583282.375924538820982,5619.900566373442416,-24662.162155710841034,5226.399459469840622,-0.000012688642581,-0.156250843806945,-39.806839638539451
DotProduct(sigma_0=1) * DotProduct(sigma_0=1),DotProduct(sigma_0=0.0245) * DotProduct(sigma_0=1.64e+04),360434.607052996812854,600.362063302634738,-1411019.710632024798542,551.946428803707136,0.993638208029167,0.986804638809171,0.441972981484976
DotProduct(sigma_0=1) + DotProduct(sigma_0=1),DotProduct(sigma_0=2.09e-05) + DotProduct(sigma_0=9.98e+04),1939816.352448257384822,1392.772900529105527,-4330150.342594116926193,1271.463414511639712,0.980443123306022,0.928984129399465,-2.271804831494473
"DotProduct(sigma_0=1) * ExpSineSquared(length_scale=1, periodicity=1)","DotProduct(sigma_0=3.59e+03) * ExpSineSquared(length_scale=0.000345, periodicity=1e+05)",40247138.134892143309116,6344.063219648125596,-1735.090440703457489,5747.784310933449888,0.999998968146103,-0.473431003002944,-74.302704449353243
"DotProduct(sigma_0=1) + ExpSineSquared(length_scale=1, periodicity=1)","DotProduct(sigma_0=4.44e+03) + ExpSineSquared(length_scale=0.00378, periodicity=5.03e+04)",1503186.253972139908001,1226.044964090689518,-1080640.509503458160907,1116.099319842408249,0.998387158979582,0.944968975869361,-1.782982110930820
"DotProduct(sigma_0=1) * Matern(length_scale=1, nu=1.5)","DotProduct(sigma_0=6.85e+03) * Matern(length_scale=181, nu=1.5)",1061342.013612378854305,1030.214547369808315,-1439.468429157710943,973.250019094615482,0.999999784738101,0.961144709906956,-0.985775617350255
"DotProduct(sigma_0=1) + Matern(length_scale=1, nu=1.5)","DotProduct(sigma_0=1.34e+03) + Matern(length_scale=32.8, nu=1.5)",1492844.650774694746360,1221.820220316677705,-1137802.076109846122563,1111.552417408211568,0.998322800474858,0.945347577665116,-1.762456059214722
DotProduct(sigma_0=1) * RBF(length_scale=1),DotProduct(sigma_0=3.59e+03) * RBF(length_scale=5.49),40247147.063801914453506,6344.063923369775694,-1735.090464217427552,5747.784792179903889,0.999998968145667,-0.473431329886621,-74.302721155408193
DotProduct(sigma_0=1) + RBF(length_scale=1),DotProduct(sigma_0=1.34e+03) + RBF(length_scale=30.2),1503186.587720974348485,1226.045100198591626,-1080639.434477575123310,1116.099457059478709,0.998387159199316,0.944968963650955,-1.782982739383255
"DotProduct(sigma_0=1) * RationalQuadratic(alpha=1, length_scale=1)","DotProduct(sigma_0=7.99e+03) * RationalQuadratic(alpha=0.00328, length_scale=110)",6824899.676963563077152,2612.450894651144154,-1546.522506639889571,2400.189709525921899,0.999999123022588,0.750143258814597,-11.769426857596606
"DotProduct(sigma_0=1) + RationalQuadratic(alpha=1, length_scale=1)","DotProduct(sigma_0=1.34e+03) + RationalQuadratic(alpha=1e+05, length_scale=30.2)",1503186.162126223091036,1226.044926634510830,-1080640.129942705389112,1116.099289190418631,0.998387158826860,0.944968979231802,-1.782981936309332
DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),DotProduct(sigma_0=1.44e-05) * WhiteKernel(noise_level=480),70627126.702781260013580,8403.994687217576939,-3416.260136250385585,5226.399459469839712,-1.680859122724152,-1.585629760509030,-82.123061274935537
DotProduct(sigma_0=1) + WhiteKernel(noise_level=1),DotProduct(sigma_0=1.33e+03) + WhiteKernel(noise_level=1e+05),2167555.589442577678710,1472.262065476991665,-3393.955158304127963,1342.305203621580404,0.979850878467365,0.920646690566845,-2.687077263537947
"ExpSineSquared(length_scale=1, periodicity=1) * ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=0.031, periodicity=2.86e+04) * ExpSineSquared(length_scale=4.79, periodicity=0.000418)",12684007.713094772771001,3561.461457477080785,-47556026.981019146740437,3145.559296273434938,0.960752059794975,0.535643748279336,-22.014213275804217
"ExpSineSquared(length_scale=1, periodicity=1) + ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=0.0125, periodicity=8.43e+04) + ExpSineSquared(length_scale=0.711, periodicity=609)",11788482.066292056813836,3433.435898089850070,-27258373.466894537210464,3079.454615569744874,0.983242266044786,0.568428570086069,-20.749922318218360
"ExpSineSquared(length_scale=1, periodicity=1) * Matern(length_scale=1, nu=1.5)","ExpSineSquared(length_scale=0.0125, periodicity=1) * Matern(length_scale=353, nu=1.5)",11829800.680172873660922,3439.447728949063730,-48123233.892289392650127,3038.248574255032054,0.952537393996722,0.566915912801244,-20.265775629943469
"ExpSineSquared(length_scale=1, periodicity=1) + Matern(length_scale=1, nu=1.5)","ExpSineSquared(length_scale=7.31, periodicity=94.5) + Matern(length_scale=97.4, nu=1.5)",12193624.821550516411662,3491.937115921550685,-34206154.806461751461029,3139.924631222563676,0.975391224609337,0.553596462167262,-21.364387440952534
"ExpSineSquared(length_scale=1, periodicity=1) * RBF(length_scale=1)","ExpSineSquared(length_scale=1.12e+04, periodicity=1e-05) * RBF(length_scale=141)",11514289.879798859357834,3393.271265283525736,-48138951.923860907554626,2996.663298584085169,0.950393216211117,0.578466632096992,-19.636244974369674
"ExpSineSquared(length_scale=1, periodicity=1) + RBF(length_scale=1)","ExpSineSquared(length_scale=2.01, periodicity=204) + RBF(length_scale=105)",12627176.448331683874130,3553.473856430026444,-30717459.464544739574194,3197.268780327951390,0.980026470103603,0.537724317266904,-22.260323880251534
