kernel_str,learned_kernel,mse,rmse,lml,std,R2_tr,R2,R2_test
1**2,0.00316**2,0.000060499493006,0.007778142002148,-16.561865087521515,0.004272001872659,-3.229247694887534,-2.315040712634353,-18.777665112181431
DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05),0.000003176489213,0.001782270802387,-18.093544720366157,0.001631558969563,0.976558462258026,0.825945796545624,-0.688042866436941
"ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1, periodicity=1)",0.000037027777778,0.006085045421176,-16.855750195064623,0.004272001872659,-0.996697334276952,-1.028919330289193,-13.040123456790123
"Matern(length_scale=1, nu=1.5)","Matern(length_scale=9.32e+04, nu=1.5)",0.000037027777777,0.006085045421126,-16.855750195387053,0.004272001870540,-0.996697333107244,-1.028919330255526,-13.040123460274691
RBF(length_scale=1),RBF(length_scale=1e+05),0.000037027777778,0.006085045421162,-16.855750195157960,0.004272001872045,-0.996697333938344,-1.028919330279437,-13.040123457798737
"RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=0.00794, length_scale=4.27e+04)",0.000037027777777,0.006085045421096,-16.855750195576810,0.004272001869293,-0.996697332418778,-1.028919330235654,-13.040123462325072
WhiteKernel(noise_level=1),WhiteKernel(noise_level=1e-05),0.000060500000000,0.007778174593052,-16.561865087599113,0.004272001872659,-3.229299363057325,-2.315068493150685,-18.777777777777775
1**2 * 1**2,0.00316**2 * 0.00316**2,0.000060499999995,0.007778174592726,-16.561861087653565,0.004272001872659,-3.229299362540637,-2.315068492872877,-18.777777776651110
1**2 + 1**2,0.00326**2 + 0.00316**2,0.000060498953768,0.007778107338392,-16.561869341875251,0.004272001872659,-3.229192740862358,-2.315011165345364,-18.777545280958751
1**2 * DotProduct(sigma_0=1),0.00316**2 * DotProduct(sigma_0=1.8e-05),0.000060478631308,0.007776800840183,-16.561963074680246,0.004271383147871,-3.227580143933316,-2.313897605911123,-18.771529561372557
1**2 + DotProduct(sigma_0=1),0.00316**2 + DotProduct(sigma_0=1e-05),0.000003176490279,0.001782271101541,-18.093545692327766,0.001631559334135,0.976558438079064,0.825945738115722,-0.688043379765871
"1**2 * ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 * ExpSineSquared(length_scale=73.1, periodicity=94.3)",0.000060499493008,0.007778142002309,-16.561865087521515,0.004272001872657,-3.229247695048012,-2.315040712771721,-18.777665113049295
"1**2 + ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 + ExpSineSquared(length_scale=2.12e+03, periodicity=1e-05)",0.000037027673457,0.006085036849305,-16.855752417258437,0.004272001872659,-0.996688474804155,-1.028913614104036,-13.040094478882887
"1**2 * Matern(length_scale=1, nu=1.5)","0.00316**2 * Matern(length_scale=63, nu=1.5)",0.000060499495108,0.007778142137310,-16.561865087521831,0.004272001870991,-3.229247831198145,-2.315040827846258,-18.777665834452854
"1**2 + Matern(length_scale=1, nu=1.5)","0.00316**2 + Matern(length_scale=1e+05, nu=1.5)",0.000037027673457,0.006085036849261,-16.855752417538419,0.004272001870819,-0.996688473788401,-1.028913614074781,-13.040094481908625
1**2 * RBF(length_scale=1),0.00316**2 * RBF(length_scale=234),0.000060499493061,0.007778142005721,-16.561865087521525,0.004272001872631,-3.229247698432587,-2.315040715679964,-18.777665131465270
1**2 + RBF(length_scale=1),0.00316**2 + RBF(length_scale=1.95e+03),0.000037027672987,0.006085036810640,-16.855752663829389,0.004272000252184,-0.996687580252334,-1.028913588319934,-13.040097143390653
"1**2 * RationalQuadratic(alpha=1, length_scale=1)","0.00316**2 * RationalQuadratic(alpha=1.78, length_scale=650)",0.000060499493013,0.007778142002612,-16.561865087521515,0.004272001872655,-3.229247695347996,-2.315040713029957,-18.777665114686325
"1**2 + RationalQuadratic(alpha=1, length_scale=1)","0.00316**2 + RationalQuadratic(alpha=0.716, length_scale=7.23e+04)",0.000037027673457,0.006085036849277,-16.855752417437003,0.004272001871485,-0.996688474156314,-1.028913614085358,-13.040094480812497
1**2 * WhiteKernel(noise_level=1),0.0039**2 * WhiteKernel(noise_level=1.21e-05),0.000060500000000,0.007778174593052,-16.561861087687205,0.004272001872659,-3.229299363057325,-2.315068493150685,-18.777777777777775
1**2 + WhiteKernel(noise_level=1),0.00354**2 + WhiteKernel(noise_level=1e-05),0.000060499364788,0.007778133759955,-16.561870099084210,0.004272001872659,-3.229234628132900,-2.315033687000452,-18.777636619236546
DotProduct(sigma_0=1) * DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05) * DotProduct(sigma_0=1e-05),0.000002224802959,0.001491577339310,-19.950786378709850,0.001482404362218,0.813717827656418,0.878092988540078,0.373296294738477
DotProduct(sigma_0=1) + DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05) + DotProduct(sigma_0=1e-05),0.000002847645429,0.001687496793884,-18.428297146152889,0.001585075825936,0.983350046376943,0.843964634007266,-0.527566015228697
"DotProduct(sigma_0=1) * ExpSineSquared(length_scale=1, periodicity=1)","DotProduct(sigma_0=1e-05) * ExpSineSquared(length_scale=4.35e+03, periodicity=1e+05)",0.000003176489213,0.001782270802387,-18.093544720366165,0.001631558969563,0.976558462258026,0.825945796545624,-0.688042866436942
"DotProduct(sigma_0=1) + ExpSineSquared(length_scale=1, periodicity=1)","DotProduct(sigma_0=1e-05) + ExpSineSquared(length_scale=1.94e+04, periodicity=8)",0.000003267983095,0.001807756370357,-18.182363569314660,0.001662452932316,0.974272770347285,0.820932433174524,-0.731396683324768
"DotProduct(sigma_0=1) * Matern(length_scale=1, nu=1.5)","DotProduct(sigma_0=1e-05) * Matern(length_scale=1e+05, nu=1.5)",0.000003176489210,0.001782270801559,-18.093544728067133,0.001631558967906,0.976558462660327,0.825945796707362,-0.688042866112955
"DotProduct(sigma_0=1) + Matern(length_scale=1, nu=1.5)","DotProduct(sigma_0=1e-05) + Matern(length_scale=1e+05, nu=1.5)",0.000003267983094,0.001807756370101,-18.182363568889031,0.001662452932079,0.974272770337396,0.820932433225231,-0.731396682778302
DotProduct(sigma_0=1) * RBF(length_scale=1),DotProduct(sigma_0=1e-05) * RBF(length_scale=6.46e+04),0.000003176489211,0.001782270801726,-18.093544726515113,0.001631558968240,0.976558462579251,0.825945796674791,-0.688042866177998
DotProduct(sigma_0=1) + RBF(length_scale=1),DotProduct(sigma_0=1e-05) + RBF(length_scale=4.52e+04),0.000003267983093,0.001807756370004,-18.182363569089254,0.001662452931953,0.974272770352767,0.820932433244416,-0.731396682634069
"DotProduct(sigma_0=1) * RationalQuadratic(alpha=1, length_scale=1)","DotProduct(sigma_0=1e-05) * RationalQuadratic(alpha=1.15e+04, length_scale=1e+05)",0.000003176489212,0.001782270802107,-18.093544722932347,0.001631558969007,0.976558462391885,0.825945796600375,-0.688042866319653
"DotProduct(sigma_0=1) + RationalQuadratic(alpha=1, length_scale=1)","DotProduct(sigma_0=1e-05) + RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.000003267983094,0.001807756370202,-18.182363568678714,0.001662452932212,0.974272770321250,0.820932433205082,-0.731396682929784
DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),DotProduct(sigma_0=1e-05) * WhiteKernel(noise_level=1e-05),0.000060500000000,0.007778174593052,-16.561963084867518,0.004272001872659,-3.229299363057325,-2.315068493150685,-18.777777777777775
DotProduct(sigma_0=1) + WhiteKernel(noise_level=1),DotProduct(sigma_0=1e-05) + WhiteKernel(noise_level=1e-05),0.000003176489903,0.001782270995932,-18.093548243728826,0.001631559062188,0.976558444710213,0.825945758742921,-0.688043192318370
"ExpSineSquared(length_scale=1, periodicity=1) * ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1, periodicity=1) * ExpSineSquared(length_scale=1, periodicity=1)",0.000037027777778,0.006085045421176,-16.855750195064623,0.004272001872659,-0.996697334276952,-1.028919330289193,-13.040123456790123
"ExpSineSquared(length_scale=1, periodicity=1) + ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1, periodicity=1) + ExpSineSquared(length_scale=1, periodicity=1)",0.000030500000000,0.005522680508594,-17.039610960127284,0.004272001872659,-0.477707006369427,-0.671232876712329,-11.111111111111112
"ExpSineSquared(length_scale=1, periodicity=1) * Matern(length_scale=1, nu=1.5)","ExpSineSquared(length_scale=2.01e+03, periodicity=0.000318) * Matern(length_scale=1e+05, nu=1.5)",0.000037027780313,0.006085045629457,-16.855750239148932,0.004272001859989,-0.996697534524471,-1.028919469181989,-13.040124210032490
"ExpSineSquared(length_scale=1, periodicity=1) + Matern(length_scale=1, nu=1.5)","ExpSineSquared(length_scale=308, periodicity=655) + Matern(length_scale=1.15e+04, nu=1.5)",0.000030499998495,0.005522680372312,-17.039610990605262,0.004272001673759,-0.477706850646874,-0.671232794231045,-11.111110784185058
"ExpSineSquared(length_scale=1, periodicity=1) * RBF(length_scale=1)","ExpSineSquared(length_scale=1, periodicity=1) * RBF(length_scale=1e+05)",0.000037027777778,0.006085045421162,-16.855750195157960,0.004272001872045,-0.996697333938344,-1.028919330279437,-13.040123457798737
"ExpSineSquared(length_scale=1, periodicity=1) + RBF(length_scale=1)","ExpSineSquared(length_scale=2.99e+03, periodicity=170) + RBF(length_scale=684)",0.000030499863610,0.005522668160402,-17.039613720739077,0.004271983852689,-0.477692899545815,-0.671225403283431,-11.111081479914796
"ExpSineSquared(length_scale=1, periodicity=1) * RationalQuadratic(alpha=1, length_scale=1)","ExpSineSquared(length_scale=0.435, periodicity=1) * RationalQuadratic(alpha=4.07e+04, length_scale=6.54e+03)",0.000037027777736,0.006085045417744,-16.855750216958306,0.004272001728772,-0.996697254848160,-1.028919328000728,-13.040123693385974
"ExpSineSquared(length_scale=1, periodicity=1) + RationalQuadratic(alpha=1, length_scale=1)","ExpSineSquared(length_scale=1, periodicity=1) + RationalQuadratic(alpha=1.79, length_scale=1e+05)",0.000030499999994,0.005522680508016,-17.039610960256510,0.004272001871815,-0.477707005709045,-0.671232876362466,-11.111111109723888
"ExpSineSquared(length_scale=1, periodicity=1) * WhiteKernel(noise_level=1)","ExpSineSquared(length_scale=4.35e-05, periodicity=1.53e-05) * WhiteKernel(noise_level=1e-05)",0.000060500000000,0.007778174593052,-16.561865087599113,0.004272001872659,-3.229299363057325,-2.315068493150685,-18.777777777777775
"ExpSineSquared(length_scale=1, periodicity=1) + WhiteKernel(noise_level=1)","ExpSineSquared(length_scale=2.83e+03, periodicity=0.000117) + WhiteKernel(noise_level=1e-05)",0.000037027788210,0.006085046278367,-16.855753972834698,0.004272001872659,-0.996698220229833,-1.028919901910805,-13.040126354593916
"Matern(length_scale=1, nu=1.5) * Matern(length_scale=1, nu=1.5)","Matern(length_scale=8.08e+04, nu=1.5) * Matern(length_scale=7.34e+03, nu=1.5)",0.000037027777679,0.006085045413080,-16.855750247436397,0.004272001528591,-0.996697144362494,-1.028919324889981,-13.040124023226653
"Matern(length_scale=1, nu=1.5) + Matern(length_scale=1, nu=1.5)","Matern(length_scale=1e+05, nu=1.5) + Matern(length_scale=1e+05, nu=1.5)",0.000030499999962,0.005522680505126,-17.039610960902621,0.004272001867598,-0.477707002407422,-0.671232874613358,-11.111111102788939
"Matern(length_scale=1, nu=1.5) * RBF(length_scale=1)","Matern(length_scale=2.22e+04, nu=1.5) * RBF(length_scale=8.07e+04)",0.000037027777767,0.006085045420269,-16.855750200878106,0.004272001834457,-0.996697313189108,-1.028919329684201,-13.040123519630999
"Matern(length_scale=1, nu=1.5) + RBF(length_scale=1)","Matern(length_scale=976, nu=1.5) + RBF(length_scale=8.94e+04)",0.000030499800832,0.005522662476699,-17.039615009548367,0.004271975519109,-0.477686351229172,-0.671221963372212,-11.111068021489507
"Matern(length_scale=1, nu=1.5) * RationalQuadratic(alpha=1, length_scale=1)","Matern(length_scale=1.56e+04, nu=1.5) * RationalQuadratic(alpha=335, length_scale=1.29e+04)",0.000037027777745,0.006085045418519,-16.855750212091650,0.004272001760769,-0.996697272512884,-1.028919328517089,-13.040123640842928
"Matern(length_scale=1, nu=1.5) + RationalQuadratic(alpha=1, length_scale=1)","Matern(length_scale=5.27e+03, nu=1.5) + RationalQuadratic(alpha=309, length_scale=577)",0.000030499801017,0.005522662493478,-17.039614987846356,0.004271975582367,-0.477686424968873,-0.671221973527022,-11.111067883257729
"Matern(length_scale=1, nu=1.5) * WhiteKernel(noise_level=1)","Matern(length_scale=2.1e-05, nu=1.5) * WhiteKernel(noise_level=1e-05)",0.000060500000000,0.007778174593052,-16.561865087599113,0.004272001872659,-3.229299363057325,-2.315068493150685,-18.777777777777775
"Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=1)","Matern(length_scale=7.46e+04, nu=1.5) + WhiteKernel(noise_level=1e-05)",0.000037027788209,0.006085046278289,-16.855753973338128,0.004272001869350,-0.996698218403506,-1.028919901858255,-13.040126360034723
RBF(length_scale=1) * RBF(length_scale=1),RBF(length_scale=1e+05) * RBF(length_scale=1e+05),0.000037027777777,0.006085045421147,-16.855750195251289,0.004272001871432,-0.996697333599736,-1.028919330269681,-13.040123458807347
RBF(length_scale=1) + RBF(length_scale=1),RBF(length_scale=3.87e+04) + RBF(length_scale=2.92e+04),0.000030499999882,0.005522680497949,-17.039610962506849,0.004272001857126,-0.477706994209552,-0.671232870270164,-11.111111085567646
"RBF(length_scale=1) * RationalQuadratic(alpha=1, length_scale=1)","RBF(length_scale=1e+05) * RationalQuadratic(alpha=0.116, length_scale=1e+05)",0.000037027777777,0.006085045421147,-16.855750195251289,0.004272001871432,-0.996697333599736,-1.028919330269681,-13.040123458807347
"RBF(length_scale=1) + RationalQuadratic(alpha=1, length_scale=1)","RBF(length_scale=9.02e+04) + RationalQuadratic(alpha=6.26e+04, length_scale=1.33e+03)",0.000030499963860,0.005522677236590,-17.039611691606588,0.004271997097825,-0.477703268439702,-0.671230896413787,-11.111103259229374
RBF(length_scale=1) * WhiteKernel(noise_level=1),RBF(length_scale=0.415) * WhiteKernel(noise_level=1e-05),0.000060500000000,0.007778174593052,-16.561865087599113,0.004272001872659,-3.229299363057325,-2.315068493150685,-18.777777777777775
RBF(length_scale=1) + WhiteKernel(noise_level=1),RBF(length_scale=4.62e+03) + WhiteKernel(noise_level=1e-05),0.000037027788126,0.006085046271504,-16.855754016623383,0.004272001584877,-0.996698061367393,-1.028919897333897,-13.040126827801714
"RationalQuadratic(alpha=1, length_scale=1) * RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=1.18, length_scale=1.24e+03) * RationalQuadratic(alpha=1.18, length_scale=1.24e+03)",0.000037027775470,0.006085045231537,-16.855751406473416,0.004271993911361,-0.996692939498089,-1.028919203827281,-13.040136549196047
"RationalQuadratic(alpha=1, length_scale=1) + RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=0.537, length_scale=661) + RationalQuadratic(alpha=0.537, length_scale=661)",0.000030499707574,0.005522654033528,-17.039616879419896,0.004271963235914,-0.477676759374573,-0.671216853372381,-11.111047585126755
"RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1)","RationalQuadratic(alpha=1.61e+03, length_scale=0.0691) * WhiteKernel(noise_level=1e-05)",0.000060500000000,0.007778174593052,-16.561865087599113,0.004272001872659,-3.229299363057325,-2.315068493150685,-18.777777777777775
"RationalQuadratic(alpha=1, length_scale=1) + WhiteKernel(noise_level=1)","RationalQuadratic(alpha=0.00173, length_scale=1.39e+03) + WhiteKernel(noise_level=1.6e-05)",0.000037027793603,0.006085046721491,-16.855756711788775,0.004271998729784,-0.996697015534570,-1.028920197409827,-13.040133290983089
WhiteKernel(noise_level=1) * WhiteKernel(noise_level=1),WhiteKernel(noise_level=2.47e-05) * WhiteKernel(noise_level=1e-05),0.000060500000000,0.007778174593052,-16.561861087712330,0.004272001872659,-3.229299363057325,-2.315068493150685,-18.777777777777775
WhiteKernel(noise_level=1) + WhiteKernel(noise_level=1),WhiteKernel(noise_level=1e-05) + WhiteKernel(noise_level=1e-05),0.000060500000000,0.007778174593052,-16.561869087580664,0.004272001872659,-3.229299363057325,-2.315068493150685,-18.777777777777775
1**2 * 1**2 * 1**2,0.00316**2 * 0.00316**2 * 0.00316**2,0.000060500000000,0.007778174593052,-16.561861087613565,0.004272001872659,-3.229299363057320,-2.315068493150683,-18.777777777777768
1**2 * 1**2 + 1**2,0.0161**2 * 0.0352**2 + 0.00373**2,0.000060499277725,0.007778128163343,-16.561866785981067,0.004272001872659,-3.229225755558545,-2.315028916459686,-18.777617271965735
1**2 + 1**2 + 1**2,0.00323**2 + 0.00316**2 + 0.00359**2,0.000060498310363,0.007778065978318,-16.561874418140050,0.004272001872659,-3.229127171331649,-2.314975910304700,-18.777402301025383
1**2 * 1**2 * DotProduct(sigma_0=1),0.00316**2 * 0.00316**2 * DotProduct(sigma_0=1e-05),0.000060499999786,0.007778174579312,-16.561861088633538,0.004272001866470,-3.229299345859873,-2.315068481438356,-18.777777715277782
1**2 * 1**2 + DotProduct(sigma_0=1),0.00316**2 * 0.00972**2 + DotProduct(sigma_0=1e-05),0.000003176489213,0.001782270802416,-18.093544720458041,0.001631558969598,0.976558462255740,0.825945796540100,-0.688042866485467
1**2 + 1**2 + DotProduct(sigma_0=1),0.00316**2 + 0.00721**2 + DotProduct(sigma_0=4.78e-05),0.000003176495829,0.001782272658502,-18.093550750976895,0.001631561231570,0.976558312237345,0.825945434014066,-0.688046051411481
"1**2 * 1**2 * ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 * 0.00316**2 * ExpSineSquared(length_scale=711, periodicity=4.85e+04)",0.000060499999995,0.007778174592726,-16.561861087653565,0.004272001872659,-3.229299362540637,-2.315068492872877,-18.777777776651110
"1**2 * 1**2 + ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 * 0.00316**2 + ExpSineSquared(length_scale=6.22e+04, periodicity=0.0988)",0.000037027777780,0.006085045421322,-16.855750195132813,0.004272001872633,-0.996697334272575,-1.028919330386461,-13.040123457790624
"1**2 + 1**2 + ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 + 0.00316**2 + ExpSineSquared(length_scale=1e+05, periodicity=1e+05)",0.000037027569138,0.006085028277522,-16.855754639442370,0.004272001872659,-0.996679615449483,-1.028907897985567,-13.040065501265429
"1**2 * 1**2 * Matern(length_scale=1, nu=1.5)","0.00316**2 * 0.00316**2 * Matern(length_scale=34.9, nu=1.5)",0.000060499999995,0.007778174592730,-16.561861087653565,0.004272001872659,-3.229299362544810,-2.315068492876359,-18.777777776672771
"1**2 * 1**2 + Matern(length_scale=1, nu=1.5)","0.00316**2 * 0.00316**2 + Matern(length_scale=4.38e+03, nu=1.5)",0.000037027777505,0.006085045398753,-16.855750340982141,0.004272000914404,-0.996696805299904,-1.028919315336395,-13.040125035381125
"1**2 + 1**2 + Matern(length_scale=1, nu=1.5)","0.00536**2 + 0.0035**2 + Matern(length_scale=1.77e+04, nu=1.5)",0.000037027350081,0.006085010277774,-16.855759314389243,0.004272001813918,-0.996660980941247,-1.028895894828184,-13.040004752957094
1**2 * 1**2 * RBF(length_scale=1),0.00316**2 * 0.00316**2 * RBF(length_scale=1.48e+04),0.000060499999995,0.007778174592726,-16.561861087653565,0.004272001872659,-3.229299362540637,-2.315068492872877,-18.777777776651110
1**2 * 1**2 + RBF(length_scale=1),0.00316**2 * 0.00316**2 + RBF(length_scale=7.25e+04),0.000037027777776,0.006085045421063,-16.855750195264463,0.004272001871491,-0.996697333543974,-1.028919330213465,-13.040123458419766
1**2 + 1**2 + RBF(length_scale=1),0.00316**2 + 0.00499**2 + RBF(length_scale=1.14e+03),0.000037027412649,0.006085015418997,-16.855758656687648,0.004271997188601,-0.996663855405995,-1.028899323256773,-13.040030111518510
"1**2 * 1**2 * RationalQuadratic(alpha=1, length_scale=1)","0.00316**2 * 0.00316**2 * RationalQuadratic(alpha=1.63e+03, length_scale=2.83e+04)",0.000060499999995,0.007778174592726,-16.561861087653565,0.004272001872659,-3.229299362540637,-2.315068492872877,-18.777777776651110
"1**2 * 1**2 + RationalQuadratic(alpha=1, length_scale=1)","0.0469**2 * 0.00316**2 + RationalQuadratic(alpha=3.54, length_scale=6.58e+03)",0.000037027777507,0.006085045398937,-16.855750221485987,0.004272001731156,-0.996697236666676,-1.028919315458671,-13.040123625692049
"1**2 + 1**2 + RationalQuadratic(alpha=1, length_scale=1)","0.00338**2 + 0.00316**2 + RationalQuadratic(alpha=0.00579, length_scale=585)",0.000037027549939,0.006085026699979,-16.855757667095368,0.004271984082053,-0.996668552413183,-1.028906845997561,-13.040091020623821
1**2 * 1**2 * WhiteKernel(noise_level=1),0.00871**2 * 0.0227**2 * WhiteKernel(noise_level=0.0125),0.000060500000000,0.007778174593052,-16.561861087808452,0.004272001872659,-3.229299363057325,-2.315068493150685,-18.777777777777775
1**2 * 1**2 + WhiteKernel(noise_level=1),0.00316**2 * 0.00316**2 + WhiteKernel(noise_level=1.47e-05),0.000060499999995,0.007778174592726,-16.561866979096280,0.004272001872659,-3.229299362540639,-2.315068492872878,-18.777777776651114
1**2 + 1**2 + WhiteKernel(noise_level=1),0.00362**2 + 0.00316**2 + WhiteKernel(noise_level=1e-05),0.000060498827733,0.007778099236479,-16.561874336231607,0.004272001872659,-3.229179896583755,-2.315004259316031,-18.777517272989289
1**2 * DotProduct(sigma_0=1) * DotProduct(sigma_0=1),0.00316**2 * DotProduct(sigma_0=1e-05) * DotProduct(sigma_0=1e-05),0.000059400790859,0.007707190853967,-16.566227858887164,0.004226663345394,-3.159291087255231,-2.254837855313806,-18.396091435145436
1**2 * DotProduct(sigma_0=1) + DotProduct(sigma_0=1),0.00316**2 * DotProduct(sigma_0=1.87e-05) + DotProduct(sigma_0=1e-05),0.000003176482314,0.001782268866957,-18.093549486693053,0.001631558043320,0.976558637733563,0.825946174568498,-0.688039607656254
1**2 + DotProduct(sigma_0=1) + DotProduct(sigma_0=1),0.00316**2 + DotProduct(sigma_0=1e-05) + DotProduct(sigma_0=1.22e-05),0.000002847645656,0.001687496860924,-18.428298045677931,0.001585075901999,0.983350040713960,0.843964621609419,-0.527566122406414
"1**2 * DotProduct(sigma_0=1) * ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 * DotProduct(sigma_0=0.00103) * ExpSineSquared(length_scale=96.1, periodicity=243)",0.000060478631315,0.007776800840610,-16.561963074684471,0.004271383148107,-3.227580144190515,-2.313897606274465,-18.771529564215182
"1**2 * DotProduct(sigma_0=1) + ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 * DotProduct(sigma_0=1e-05) + ExpSineSquared(length_scale=1e+05, periodicity=0.00617)",0.000037019865765,0.006084395267000,-16.855816189629834,0.004271597609104,-0.996179763318696,-1.028485795347369,-13.037420782528150
"1**2 + DotProduct(sigma_0=1) + ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 + DotProduct(sigma_0=1e-05) + ExpSineSquared(length_scale=8.7e+03, periodicity=462)",0.000003267983879,0.001807756587252,-18.182364382346933,0.001662453193977,0.974272748988660,0.820932390205259,-0.731397049124866
"1**2 * DotProduct(sigma_0=1) * Matern(length_scale=1, nu=1.5)","0.00316**2 * DotProduct(sigma_0=0.000122) * Matern(length_scale=4.85e+03, nu=1.5)",0.000060478631320,0.007776800840992,-16.561963074680310,0.004271383148286,-3.227580144479700,-2.313897606600117,-18.771529566571054
"1**2 * DotProduct(sigma_0=1) + Matern(length_scale=1, nu=1.5)","0.00316**2 * DotProduct(sigma_0=1e-05) + Matern(length_scale=9.76e+04, nu=1.5)",0.000037019865765,0.006084395266954,-16.855816189922741,0.004271597607179,-0.996179762256198,-1.028485795316631,-13.037420785691745
"1**2 + DotProduct(sigma_0=1) + Matern(length_scale=1, nu=1.5)","0.00316**2 + DotProduct(sigma_0=1.63e-05) + Matern(length_scale=2.04e+04, nu=1.5)",0.000003267983866,0.001807756583603,-18.182364389916252,0.001662453189209,0.974272749568322,0.820932390928237,-0.731397043690647
1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1),0.00316**2 * DotProduct(sigma_0=2.53e-05) * RBF(length_scale=218),0.000060478633391,0.007776800974131,-16.561963074681536,0.004271383216568,-3.227580234518690,-2.313897720068113,-18.771530422507926
1**2 * DotProduct(sigma_0=1) + RBF(length_scale=1),0.00316**2 * DotProduct(sigma_0=4.07e-05) + RBF(length_scale=2.35e+04),0.000037019865762,0.006084395266734,-16.855816191319345,0.004271597598001,-0.996179757190495,-1.028485795170444,-13.037420800778644
1**2 + DotProduct(sigma_0=1) + RBF(length_scale=1),0.00316**2 + DotProduct(sigma_0=0.000451) + RBF(length_scale=1e+05),0.000003267983895,0.001807756591618,-18.182364399008058,0.001662453199238,0.974272748562623,0.820932389340333,-0.731397056500763
"1**2 * DotProduct(sigma_0=1) * RationalQuadratic(alpha=1, length_scale=1)","0.00316**2 * DotProduct(sigma_0=1e-05) * RationalQuadratic(alpha=8.58e+04, length_scale=3.27e+04)",0.000060478631308,0.007776800840189,-16.561963074680246,0.004271383147874,-3.227580143937357,-2.313897605916207,-18.771529561410883
"1**2 * DotProduct(sigma_0=1) + RationalQuadratic(alpha=1, length_scale=1)","0.00316**2 * DotProduct(sigma_0=1e-05) + RationalQuadratic(alpha=2.18e+04, length_scale=1.98e+03)",0.000037019865312,0.006084395229738,-16.855816427113687,0.004271596048587,-0.996178901935478,-1.028485770501529,-13.037423348059873
"1**2 + DotProduct(sigma_0=1) + RationalQuadratic(alpha=1, length_scale=1)","0.00316**2 + DotProduct(sigma_0=1e-05) + RationalQuadratic(alpha=0.0504, length_scale=1e+05)",0.000003267983879,0.001807756587203,-18.182364382449524,0.001662453193913,0.974272748996536,0.820932390215088,-0.731397049050968
1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),0.00316**2 * DotProduct(sigma_0=0.00296) * WhiteKernel(noise_level=1e-05),0.000060500000000,0.007778174593052,-16.561861088633556,0.004272001872659,-3.229299363057325,-2.315068493150685,-18.777777777777775
