kernel_str,learned_kernel,mse,rmse,lml,std,R2_tr,R2,R2_test
1**2,0.00316**2,0.027261510885651,0.165110601978345,-165.696447128427394,0.079573849975981,-2.926352429654525,-3.305357109682309,-477.069807378584585
DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05),0.000221018248050,0.014866682483003,-170.500501977621013,0.013469408796879,0.989186773652068,0.965095020242831,-6.290889563724507
"ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1, periodicity=1)",0.007743419012346,0.087996698871865,-166.743396509248214,0.079573849975981,-0.036133588453974,-0.222903023896548,-147.646190265370507
"Matern(length_scale=1, nu=1.5)","Matern(length_scale=1e+05, nu=1.5)",0.007743400259533,0.087996592317731,-166.743397053179564,0.079573746703200,-0.036131047793869,-0.222900062301506,-147.645835375996995
RBF(length_scale=1),RBF(length_scale=8.23e+04),0.007743409771549,0.087996646365354,-166.743396777197290,0.079573799087772,-0.036132336685949,-0.222901564515635,-147.646015356276365
"RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.007743412841254,0.087996663807520,-166.743396689535416,0.079573815966607,-0.036132748839199,-0.222902049308048,-147.646074056030926
WhiteKernel(noise_level=1),WhiteKernel(noise_level=1e-05),0.027264300000000,0.165119047962372,-165.696451698190316,0.079573849975981,-2.926820664771926,-3.305797589057835,-477.107908956934864
1**2 * 1**2,0.00316**2 * 0.00316**2,0.027264299972106,0.165119047877904,-165.696411776489185,0.079573849975981,-2.926820660089013,-3.305797584652543,-477.107908575881027
1**2 + 1**2,0.00316**2 + 0.00316**2,0.027258722403274,0.165102157476135,-165.696482478262965,0.079573849975981,-2.925884306891083,-3.304916730112850,-477.031713416593220
1**2 * DotProduct(sigma_0=1),0.00316**2 * DotProduct(sigma_0=1e-05),0.019442371290142,0.139435903877522,-165.765058176490072,0.066941404478440,-1.852630179520776,-2.070495682143267,-331.430998167885548
1**2 + DotProduct(sigma_0=1),0.00316**2 + DotProduct(sigma_0=1e-05),0.000221018586627,0.014866693870097,-170.500511792818287,0.013469422638360,0.989186784511471,0.965094966772067,-6.290905188270846
"1**2 * ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 * ExpSineSquared(length_scale=132, periodicity=2.32e+04)",0.027261510885657,0.165110601978363,-165.696447128427394,0.079573849975975,-2.926352429655175,-3.305357109683248,-477.069807378722544
"1**2 + ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 + ExpSineSquared(length_scale=1e+05, periodicity=1e+05)",0.007743410070116,0.087996648061822,-166.743400896309424,0.079573849975981,-0.036132946087630,-0.222901611667718,-147.645928567539301
"1**2 * Matern(length_scale=1, nu=1.5)","0.00316**2 * Matern(length_scale=1e+05, nu=1.5)",0.027261510886075,0.165110601979628,-165.696447128427849,0.079573849975557,-2.926352429700819,-3.305357109749218,-477.069807388406616
"1**2 + Matern(length_scale=1, nu=1.5)","0.00316**2 + Matern(length_scale=1e+05, nu=1.5)",0.007743391317293,0.087996541507570,-166.743401440241428,0.079573746703132,-0.036130405427450,-0.222898650071101,-147.645573677769363
1**2 * RBF(length_scale=1),0.00316**2 * RBF(length_scale=1e+05),0.027261510885793,0.165110601978772,-165.696447128427565,0.079573849975840,-2.926352429669963,-3.305357109704624,-477.069807381860642
1**2 + RBF(length_scale=1),0.00316**2 + RBF(length_scale=1e+05),0.007743403813810,0.087996612513265,-166.743401077719398,0.079573815523081,-0.036132098602224,-0.222900623621473,-147.645810148570348
"1**2 * RationalQuadratic(alpha=1, length_scale=1)","0.00316**2 * RationalQuadratic(alpha=46.3, length_scale=1e+05)",0.027261510885793,0.165110601978772,-165.696447128427565,0.079573849975840,-2.926352429669963,-3.305357109704624,-477.069807381860642
"1**2 + RationalQuadratic(alpha=1, length_scale=1)","0.00316**2 + RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.007743403899021,0.087996612997438,-166.743401076596854,0.079573815966585,-0.036132106472832,-0.222900637078702,-147.645812358069350
1**2 * WhiteKernel(noise_level=1),0.00316**2 * WhiteKernel(noise_level=1e-05),0.027264300000000,0.165119047962372,-165.696411776534887,0.079573849975981,-2.926820664771926,-3.305797589057835,-477.107908956934864
1**2 + WhiteKernel(noise_level=1),0.00316**2 + WhiteKernel(noise_level=1e-05),0.027261510888440,0.165110601986790,-165.696487050451367,0.079573849975981,-2.926352430122703,-3.305357110122737,-477.069807416682238
DotProduct(sigma_0=1) * DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05) * DotProduct(sigma_0=1e-05),0.005276059939296,0.072636491788191,-174.638919108298069,0.071713082014181,0.704427688252353,0.166762170077906,-166.961720265552145
DotProduct(sigma_0=1) + DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05) + DotProduct(sigma_0=1e-05),0.000221110186097,0.014869774244992,-170.847058956470249,0.013470792875236,0.989186783365040,0.965080500646901,-6.294654775620736
"DotProduct(sigma_0=1) * ExpSineSquared(length_scale=1, periodicity=1)","DotProduct(sigma_0=1e-05) * ExpSineSquared(length_scale=1e+05, periodicity=1e-05)",0.000221018248050,0.014866682483003,-170.500501977621013,0.013469408796879,0.989186773652068,0.965095020242831,-6.290889563724507
"DotProduct(sigma_0=1) + ExpSineSquared(length_scale=1, periodicity=1)","DotProduct(sigma_0=4.61e-05) + ExpSineSquared(length_scale=3.65e+04, periodicity=0.0243)",0.000233155001132,0.015269413909250,-171.043613040046296,0.013953879509587,0.989433338118264,0.963178286559678,-6.827787298297818
"DotProduct(sigma_0=1) * Matern(length_scale=1, nu=1.5)","DotProduct(sigma_0=1e-05) * Matern(length_scale=1e+05, nu=1.5)",0.000220825778944,0.014860207903806,-170.501134872177772,0.013463070389347,0.989191230738846,0.965125416512421,-6.283734681477869
"DotProduct(sigma_0=1) + Matern(length_scale=1, nu=1.5)","DotProduct(sigma_0=1e-05) + Matern(length_scale=1e+05, nu=1.5)",0.000233155000325,0.015269413882819,-171.043613146723089,0.013953879414740,0.989433337781059,0.963178286687154,-6.827787210468220
DotProduct(sigma_0=1) * RBF(length_scale=1),DotProduct(sigma_0=1e-05) * RBF(length_scale=1e+05),0.000220954006738,0.014864521746016,-170.500713118651873,0.013467293466857,0.989188260922662,0.965105165747729,-6.288501381550301
DotProduct(sigma_0=1) + RBF(length_scale=1),DotProduct(sigma_0=1e-05) + RBF(length_scale=1e+05),0.000233155000879,0.015269413900956,-171.043613073316635,0.013953879478402,0.989433338004658,0.963178286599680,-6.827787269471300
"DotProduct(sigma_0=1) * RationalQuadratic(alpha=1, length_scale=1)","DotProduct(sigma_0=1e-05) * RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.000220953885778,0.014864517677289,-170.500712342949441,0.013467290710684,0.989188275358567,0.965105184850602,-6.288498775320868
"DotProduct(sigma_0=1) + RationalQuadratic(alpha=1, length_scale=1)","DotProduct(sigma_0=1e-05) + RationalQuadratic(alpha=1.09e+04, length_scale=1e+05)",0.000233155000879,0.015269413900957,-171.043613073316237,0.013953879478402,0.989433338004659,0.963178286599676,-6.827787269472353
DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),DotProduct(sigma_0=1e-05) * WhiteKernel(noise_level=1e-05),0.027264300000000,0.165119047962372,-165.782889298384504,0.079573849975981,-2.926820664771926,-3.305797589057835,-477.107908956934864
DotProduct(sigma_0=1) + WhiteKernel(noise_level=1),DotProduct(sigma_0=1e-05) + WhiteKernel(noise_level=1e-05),0.000221018247867,0.014866682476819,-170.500541477415084,0.013469408794110,0.989186773652043,0.965095020271871,-6.290889556192959
"ExpSineSquared(length_scale=1, periodicity=1) * ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1, periodicity=1) * ExpSineSquared(length_scale=1, periodicity=1)",0.007743419012346,0.087996698871865,-166.743396509248214,0.079573849975981,-0.036133588453974,-0.222903023896548,-147.646190265370507
"ExpSineSquared(length_scale=1, periodicity=1) + ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1, periodicity=1) + ExpSineSquared(length_scale=1, periodicity=1)",0.007309700138408,0.085496784374667,-167.058353977575507,0.079573849975981,-0.010127407144539,-0.154406650187029,-134.116492334226479
"ExpSineSquared(length_scale=1, periodicity=1) * Matern(length_scale=1, nu=1.5)","ExpSineSquared(length_scale=8.31e+04, periodicity=1e+05) * Matern(length_scale=4.66e+04, nu=1.5)",0.007743332642306,0.087996208113223,-166.743399015340884,0.079573374315741,-0.036121884871610,-0.222889383645013,-147.644556078126072
"ExpSineSquared(length_scale=1, periodicity=1) + Matern(length_scale=1, nu=1.5)","ExpSineSquared(length_scale=3.7e+03, periodicity=0.0024) + Matern(length_scale=1e+05, nu=1.5)",0.007309680956132,0.085496672193322,-167.058354830247026,0.079573743119939,-0.010124867849036,-0.154403620767697,-134.116119642364595
"ExpSineSquared(length_scale=1, periodicity=1) * RBF(length_scale=1)","ExpSineSquared(length_scale=1, periodicity=1) * RBF(length_scale=8.55e+04)",0.007743410459366,0.087996650273553,-166.743396757253151,0.079573802875516,-0.036132429858339,-0.222901673141186,-147.646028375217497
"ExpSineSquared(length_scale=1, periodicity=1) + RBF(length_scale=1)","ExpSineSquared(length_scale=1, periodicity=1) + RBF(length_scale=9.1e+04)",0.007309692387234,0.085496739044446,-167.058354210422181,0.079573806834254,-0.010126381979401,-0.154405426059229,-134.116341588488950
