kernel_str,learned_kernel,mse,rmse,lml,std,R2_tr,R2,R2_test
1**2,0.00316**2,0.008697935488037,0.093262722928491,-175.995648993299938,0.044300155055993,-3.183909874029044,-3.432060596718625,-342.534289884146801
DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05),0.000044958019731,0.006705074177868,-180.941877530516592,0.006296595583562,0.991662288206216,0.977091498548243,-2.182470852512397
"ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1, periodicity=1)",0.002406235661945,0.049053396028668,-177.103573223421080,0.044300155055993,-0.035284777415085,-0.226105008297142,-106.970977009593142
"Matern(length_scale=1, nu=1.5)","Matern(length_scale=5.01e+04, nu=1.5)",0.002406208573588,0.049053119916959,-177.103575921981815,0.044299887079809,-0.035272620170592,-0.226091205338577,-106.969814713922105
RBF(length_scale=1),RBF(length_scale=7.45e+04),0.002406231569618,0.049053354315660,-177.103573630833864,0.044300114574217,-0.035282941374066,-0.226102923038614,-106.970801354856434
"RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.002406233428364,0.049053373261824,-177.103573447665838,0.044300132943295,-0.035283770319241,-0.226103870168592,-106.970881665945157
WhiteKernel(noise_level=1),WhiteKernel(noise_level=1e-05),0.008698886792453,0.093267822921160,-175.995650648656522,0.044300155055993,-3.184451161711377,-3.432545336899178,-342.563002680965610
1**2 * 1**2,0.00316**2 * 0.00316**2,0.008698886782939,0.093267822870155,-175.995608175052325,0.044300155055993,-3.184451156297810,-3.432545332051192,-342.563002393807096
1**2 + 1**2,0.00316**2 + 0.00316**2,0.008696984412473,0.093257623883912,-175.995689808629322,0.044300155055993,-3.183368724345744,-3.431575973150816,-342.505583170735747
1**2 * DotProduct(sigma_0=1),0.00316**2 * DotProduct(sigma_0=1e-05),0.005858444817002,0.076540478290914,-176.085761789569176,0.036036512403161,-1.868545451290232,-1.985189125304200,-225.039500188793852
1**2 + DotProduct(sigma_0=1),0.00316**2 + DotProduct(sigma_0=1e-05),0.000044957887014,0.006705064281107,-180.941887970492957,0.006296584339789,0.991662303900852,0.977091566174577,-2.182460513608769
"1**2 * ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 * ExpSineSquared(length_scale=1e+05, periodicity=1e+05)",0.008697935488037,0.093262722928491,-175.995648993299938,0.044300155055993,-3.183909874029044,-3.432060596718625,-342.534289884146801
"1**2 + ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 + ExpSineSquared(length_scale=8.04e+03, periodicity=8.38e+03)",0.002406232956127,0.049053368448324,-177.103577678493650,0.044300155054041,-0.035284145923186,-0.226103629538838,-106.970799200617535
"1**2 * Matern(length_scale=1, nu=1.5)","0.00316**2 * Matern(length_scale=1e+05, nu=1.5)",0.008697935488207,0.093262722929404,-175.995648993300136,0.044300155055756,-3.183909874093027,-3.432060596805337,-342.534289892760512
"1**2 + Matern(length_scale=1, nu=1.5)","0.00351**2 + Matern(length_scale=1e+05, nu=1.5)",0.002406225531858,0.049053292772840,-177.103579384855237,0.044300087793755,-0.035280949070407,-0.226099846479031,-106.970466334366151
1**2 * RBF(length_scale=1),0.00316**2 * RBF(length_scale=1e+05),0.008697935488093,0.093262722928796,-175.995648993299994,0.044300155055914,-3.183909874050381,-3.432060596747546,-342.534289887019895
1**2 + RBF(length_scale=1),0.00316**2 + RBF(length_scale=1e+05),0.002406230687786,0.049053345327166,-177.103577904318968,0.044300132615354,-0.035283128222600,-0.226102473698585,-106.970701836694047
"1**2 * RationalQuadratic(alpha=1, length_scale=1)","0.00316**2 * RationalQuadratic(alpha=0.0202, length_scale=1e+05)",0.008697935488093,0.093262722928796,-175.995648993299994,0.044300155055914,-3.183909874050381,-3.432060596747545,-342.534289887019895
"1**2 + RationalQuadratic(alpha=1, length_scale=1)","0.00316**2 + RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.002406230722742,0.049053345683466,-177.103577902718996,0.044300132943279,-0.035283138915869,-0.226102491510222,-106.970703865331060
1**2 * WhiteKernel(noise_level=1),0.00316**2 * WhiteKernel(noise_level=1e-05),0.008698886792453,0.093267822921160,-175.995608175068867,0.044300155055993,-3.184451161711377,-3.432545336899178,-342.563002680965610
1**2 + WhiteKernel(noise_level=1),0.00316**2 + WhiteKernel(noise_level=1e-05),0.008697935488988,0.093262722933591,-175.995691467273161,0.044300155055993,-3.183909874570261,-3.432060597203306,-342.534289912856423
DotProduct(sigma_0=1) * DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05) * DotProduct(sigma_0=1e-05),0.001526390502985,0.039069047889406,-185.136892700288115,0.038763856058594,0.673134152880970,0.222222881189557,-102.413700440911953
DotProduct(sigma_0=1) + DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05) + DotProduct(sigma_0=1e-05),0.000044977105163,0.006706497234971,-181.288438499526137,0.006297369580389,0.991662295421766,0.977081773505893,-2.184197352527144
"DotProduct(sigma_0=1) * ExpSineSquared(length_scale=1, periodicity=1)","DotProduct(sigma_0=1e-05) * ExpSineSquared(length_scale=5.91e+04, periodicity=0.0149)",0.000044958019731,0.006705074177866,-180.941877530516592,0.006296595583560,0.991662288206214,0.977091498548257,-2.182470852509710
"DotProduct(sigma_0=1) + ExpSineSquared(length_scale=1, periodicity=1)","DotProduct(sigma_0=1e-05) + ExpSineSquared(length_scale=1e+05, periodicity=1e-05)",0.000040960932638,0.006400072861910,-181.505642138654821,0.005946312902256,0.991997207166377,0.979128226945540,-1.856505284639148
"DotProduct(sigma_0=1) * Matern(length_scale=1, nu=1.5)","DotProduct(sigma_0=1e-05) * Matern(length_scale=1e+05, nu=1.5)",0.000044866362129,0.006698235747473,-180.942732807629113,0.006289942008689,0.991673942991676,0.977138202969851,-2.175416904760656
"DotProduct(sigma_0=1) + Matern(length_scale=1, nu=1.5)","DotProduct(sigma_0=1e-05) + Matern(length_scale=1e+05, nu=1.5)",0.000040960928046,0.006400072503218,-181.505642265229767,0.005946312526553,0.991997207563356,0.979128229285054,-1.856504911513705
DotProduct(sigma_0=1) * RBF(length_scale=1),DotProduct(sigma_0=1e-05) * RBF(length_scale=1e+05),0.000044927402052,0.006702790616729,-180.942162910546642,0.006294373749100,0.991666181084679,0.977107099883624,-2.180114487734548
DotProduct(sigma_0=1) + RBF(length_scale=1),DotProduct(sigma_0=1e-05) + RBF(length_scale=1e+05),0.000040960931110,0.006400072742521,-181.505642180838976,0.005946312777168,0.991997207298125,0.979128227724238,-1.856505160405079
"DotProduct(sigma_0=1) * RationalQuadratic(alpha=1, length_scale=1)","DotProduct(sigma_0=1e-05) * RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.000044927583650,0.006702804163185,-180.942161729373709,0.006294387035260,0.991666175377052,0.977107007349631,-2.180130303889766
"DotProduct(sigma_0=1) + RationalQuadratic(alpha=1, length_scale=1)","DotProduct(sigma_0=1e-05) + RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.000040960931029,0.006400072736247,-181.505642181222015,0.005946312771692,0.991997207312022,0.979128227765158,-1.856505154615205
DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),DotProduct(sigma_0=1e-05) * WhiteKernel(noise_level=1e-05),0.008698886792453,0.093267822921160,-176.099437985040595,0.044300155055993,-3.184451161711377,-3.432545336899178,-342.563002680965610
DotProduct(sigma_0=1) + WhiteKernel(noise_level=1),DotProduct(sigma_0=1e-05) + WhiteKernel(noise_level=1e-05),0.000044958019693,0.006705074175022,-180.941919530466464,0.006296595582014,0.991662288206197,0.977091498567687,-2.182470849060138
"ExpSineSquared(length_scale=1, periodicity=1) * ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1, periodicity=1) * ExpSineSquared(length_scale=1, periodicity=1)",0.002406235661945,0.049053396028668,-177.103573223421080,0.044300155055993,-0.035284777415085,-0.226105008297142,-106.970977009593142
"ExpSineSquared(length_scale=1, periodicity=1) + ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1, periodicity=1) + ExpSineSquared(length_scale=1, periodicity=1)",0.002274926037736,0.047696184729345,-177.422130933592200,0.044300155055993,-0.009828552968245,-0.159195773085035,-97.792776017548178
"ExpSineSquared(length_scale=1, periodicity=1) * Matern(length_scale=1, nu=1.5)","ExpSineSquared(length_scale=6.81e+03, periodicity=0.000176) * Matern(length_scale=1e+05, nu=1.5)",0.002406228868284,0.049053326781004,-177.103573982651881,0.044300087792355,-0.035281727564425,-0.226101546565447,-106.970685600917179
"ExpSineSquared(length_scale=1, periodicity=1) + Matern(length_scale=1, nu=1.5)","ExpSineSquared(length_scale=1e+05, periodicity=3) + Matern(length_scale=1e+05, nu=1.5)",0.002274919064762,0.047696111631471,-177.422131649068859,0.044300085373818,-0.009825501606292,-0.159192219983974,-97.792468555120735
"ExpSineSquared(length_scale=1, periodicity=1) * RBF(length_scale=1)","ExpSineSquared(length_scale=1, periodicity=1) * RBF(length_scale=8.05e+04)",0.002406231994080,0.049053358642200,-177.103573588576353,0.044300118773051,-0.035283131811129,-0.226103139324877,-106.970819574036412
"ExpSineSquared(length_scale=1, periodicity=1) + RBF(length_scale=1)","ExpSineSquared(length_scale=1e+05, periodicity=1e+05) + RBF(length_scale=1e+05)",0.002274923711288,0.047696160341145,-177.422131172090616,0.044300131807911,-0.009827535082507,-0.159194587636255,-97.792673419110201
"ExpSineSquared(length_scale=1, periodicity=1) * RationalQuadratic(alpha=1, length_scale=1)","ExpSineSquared(length_scale=4.24e+04, periodicity=4.37e+04) * RationalQuadratic(alpha=0.000258, length_scale=3.17e+04)",0.002406213218782,0.049053167265551,-177.103575465127392,0.044299932974991,-0.035274688562237,-0.226093572312183,-106.970015761008980
"ExpSineSquared(length_scale=1, periodicity=1) + RationalQuadratic(alpha=1, length_scale=1)","ExpSineSquared(length_scale=1e+05, periodicity=1e+05) + RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.002274923747018,0.047696160715697,-177.422131170400348,0.044300132150203,-0.009827545760283,-0.159194605842280,-97.792675519372622
"ExpSineSquared(length_scale=1, periodicity=1) * WhiteKernel(noise_level=1)","ExpSineSquared(length_scale=1, periodicity=1) * WhiteKernel(noise_level=1e-05)",0.008698886792453,0.093267822921160,-175.995650648656522,0.044300155055993,-3.184451161711377,-3.432545336899178,-342.563002680965610
"ExpSineSquared(length_scale=1, periodicity=1) + WhiteKernel(noise_level=1)","ExpSineSquared(length_scale=6.26e+04, periodicity=2.44e+04) + WhiteKernel(noise_level=1e-05)",0.002406235932510,0.049053398786525,-177.103615269607246,0.044300155055990,-0.035284840556115,-0.226105146164170,-106.970994789792471
"Matern(length_scale=1, nu=1.5) * Matern(length_scale=1, nu=1.5)","Matern(length_scale=1e+05, nu=1.5) * Matern(length_scale=1e+05, nu=1.5)",0.002406222063203,0.049053257416839,-177.103574577692712,0.044300020531914,-0.035278675289670,-0.226098079014732,-106.970393416276835
"Matern(length_scale=1, nu=1.5) + Matern(length_scale=1, nu=1.5)","Matern(length_scale=1e+05, nu=1.5) + Matern(length_scale=1e+05, nu=1.5)",0.002274912091809,0.047696038533706,-177.422132363741525,0.044300015691872,-0.009822450256902,-0.159188666893675,-97.792161093273023
"Matern(length_scale=1, nu=1.5) * RBF(length_scale=1)","Matern(length_scale=4.4e+04, nu=1.5) * RBF(length_scale=1e+05)",0.002406198340674,0.049053015612440,-177.103576941566956,0.044299785847190,-0.035268027267381,-0.226085991125168,-106.969375684226890
"Matern(length_scale=1, nu=1.5) + RBF(length_scale=1)","Matern(length_scale=1e+05, nu=1.5) + RBF(length_scale=1e+05)",0.002274916738319,0.047696087243286,-177.422131887165477,0.044300062125814,-0.009824483724508,-0.159191034537764,-97.792365956720431
"Matern(length_scale=1, nu=1.5) * RationalQuadratic(alpha=1, length_scale=1)","Matern(length_scale=1e+05, nu=1.5) * RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.002406226628986,0.049053303955857,-177.103574124801924,0.044300065681207,-0.035280719253815,-0.226100405523951,-106.970589868965149
"Matern(length_scale=1, nu=1.5) + RationalQuadratic(alpha=1, length_scale=1)","Matern(length_scale=1e+05, nu=1.5) + RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.002274916774048,0.047696087617837,-177.422131885475210,0.044300062468105,-0.009824494402233,-0.159191052743711,-97.792368056974254
"Matern(length_scale=1, nu=1.5) * WhiteKernel(noise_level=1)","Matern(length_scale=1, nu=1.5) * WhiteKernel(noise_level=1e-05)",0.008698886792453,0.093267822921160,-175.995650648656522,0.044300155055993,-3.184451161711377,-3.432545336899178,-342.563002680965610
"Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=1)","Matern(length_scale=1e+05, nu=1.5) + WhiteKernel(noise_level=1e-05)",0.002406229133126,0.049053329480540,-177.103615946743048,0.044300087793884,-0.035281789488644,-0.226101681516780,-106.970702992541078
RBF(length_scale=1) * RBF(length_scale=1),RBF(length_scale=3.01e+04) * RBF(length_scale=5.88e+04),0.002406204016893,0.049053073470408,-177.103576373876081,0.044299842018494,-0.035270579705679,-0.226088883460534,-106.969618712587902
RBF(length_scale=1) + RBF(length_scale=1),RBF(length_scale=1e+05) + RBF(length_scale=1e+05),0.002274921384844,0.047696135952970,-177.422131410588889,0.044300108559854,-0.009826517198337,-0.159193402189366,-97.792570820841931
"RBF(length_scale=1) * RationalQuadratic(alpha=1, length_scale=1)","RBF(length_scale=1e+05) * RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.002406231159831,0.049053350138713,-177.103573673510368,0.044300110502702,-0.035282752531890,-0.226102714230616,-106.970784293866274
"RBF(length_scale=1) + RationalQuadratic(alpha=1, length_scale=1)","RBF(length_scale=1e+05) + RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.002274921420574,0.047696136327522,-177.422131408898622,0.044300108902146,-0.009826527876096,-0.159193420395365,-97.792572921101495
RBF(length_scale=1) * WhiteKernel(noise_level=1),RBF(length_scale=1) * WhiteKernel(noise_level=1e-05),0.008698886792453,0.093267822921160,-175.995650648656522,0.044300155055993,-3.184451161711377,-3.432545336899178,-342.563002680965610
RBF(length_scale=1) + WhiteKernel(noise_level=1),RBF(length_scale=1e+05) + WhiteKernel(noise_level=1e-05),0.002406233663976,0.049053375663411,-177.103615495451720,0.044300132615393,-0.035283822768196,-0.226103990225407,-106.970897417633964
"RationalQuadratic(alpha=1, length_scale=1) * RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=0.0427, length_scale=1e+05) * RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.002406231159840,0.049053350138799,-177.103573673510027,0.044300110502780,-0.035282752534431,-0.226102714234880,-106.970784294353891
"RationalQuadratic(alpha=1, length_scale=1) + RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=1e-05, length_scale=1e+05) + RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.002274921456303,0.047696136702074,-177.422131407208326,0.044300109244437,-0.009826538553854,-0.159193438601364,-97.792575021361046
"RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1)","RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1e-05)",0.008698886792453,0.093267822921160,-175.995650648656522,0.044300155055993,-3.184451161711377,-3.432545336899178,-342.563002680965610
"RationalQuadratic(alpha=1, length_scale=1) + WhiteKernel(noise_level=1)","RationalQuadratic(alpha=1e-05, length_scale=1e+05) + WhiteKernel(noise_level=1e-05)",0.002406233698931,0.049053376019710,-177.103615493851748,0.044300132943318,-0.035283833461454,-0.226104008037017,-106.970899446267254
WhiteKernel(noise_level=1) * WhiteKernel(noise_level=1),WhiteKernel(noise_level=1e-05) * WhiteKernel(noise_level=1e-05),0.008698886792453,0.093267822921160,-175.995608175068867,0.044300155055993,-3.184451161711377,-3.432545336899178,-342.563002680965610
WhiteKernel(noise_level=1) + WhiteKernel(noise_level=1),WhiteKernel(noise_level=1e-05) + WhiteKernel(noise_level=1e-05),0.008698886792453,0.093267822921160,-175.995693122626392,0.044300155055993,-3.184451161711377,-3.432545336899178,-342.563002680965610
1**2 * 1**2 * 1**2,0.00316**2 * 0.00316**2 * 0.00316**2,0.008698886792453,0.093267822921159,-175.995608174644133,0.044300155055993,-3.184451161711322,-3.432545336899129,-342.563002680962711
1**2 * 1**2 + 1**2,0.00316**2 * 0.00316**2 + 0.00316**2,0.008697935478525,0.093262722877496,-175.995648993708130,0.044300155055993,-3.183909868616857,-3.432060591871805,-342.534289597049110
1**2 + 1**2 + 1**2,0.00316**2 + 0.00316**2 + 0.00316**2,0.008696033565687,0.093252525787173,-175.995730620632884,0.044300155055993,-3.182827712614571,-3.431091466157301,-342.476882538874975
1**2 * 1**2 * DotProduct(sigma_0=1),0.00316**2 * 0.00316**2 * DotProduct(sigma_0=1e-05),0.008698849076122,0.093267620727247,-175.995609162328833,0.044300055073901,-3.184433761153803,-3.432526118423076,-342.561434492009425
1**2 * 1**2 + DotProduct(sigma_0=1),0.00316**2 * 0.00316**2 + DotProduct(sigma_0=1.06e-05),0.000044958019729,0.006705074177755,-180.941877530633860,0.006296595583434,0.991662288206393,0.977091498549016,-2.182470852394133
1**2 + 1**2 + DotProduct(sigma_0=1),0.00316**2 + 0.00316**2 + DotProduct(sigma_0=1e-05),0.000044957754303,0.006705054384790,-180.941898410252264,0.006296573096513,0.991662319594504,0.977091633797776,-2.182450175156406
"1**2 * 1**2 * ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 * 0.00316**2 * ExpSineSquared(length_scale=0.0201, periodicity=1e-05)",0.008698886782939,0.093267822870155,-175.995608175052325,0.044300155055993,-3.184451156297810,-3.432545332051192,-342.563002393807096
"1**2 * 1**2 + ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 * 0.00316**2 + ExpSineSquared(length_scale=3.59e+04, periodicity=635)",0.002406235660280,0.049053396011698,-177.103573223633333,0.044300155039748,-0.035284776661564,-0.226105007448806,-106.970976938828258
