kernel_str,learned_kernel,mse,rmse,lml,std,R2_tr,R2,R2_test
1**2,0.00316**2,0.000046499563405,0.006819058835709,-16.561863687529115,0.003419064199456,-3.431022797651242,-2.977721420432999,-120.999186007880922
DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05),0.000000672521618,0.000820074153729,-18.093544647702608,0.000684659017421,0.976594468965494,0.942470349220298,-1.778932657900588
"ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1, periodicity=1)",0.000026469753086,0.005144876391753,-16.855749217286846,0.003419064199456,-1.058974596986293,-1.264307364107764,-80.003086419753075
"Matern(length_scale=1, nu=1.5)","Matern(length_scale=4.56e+04, nu=1.5)",0.000026469753088,0.005144876391882,-16.855749218630386,0.003419064190342,-1.058974592796135,-1.264307364221544,-80.003086530895615
RBF(length_scale=1),RBF(length_scale=1e+05),0.000026469753087,0.005144876391762,-16.855749217380179,0.003419064198823,-1.058974596695184,-1.264307364115642,-80.003086427473136
"RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=207, length_scale=5.48e+04)",0.000026469753087,0.005144876391783,-16.855749217597790,0.003419064197346,-1.058974596016466,-1.264307364134018,-80.003086445472690
WhiteKernel(noise_level=1),WhiteKernel(noise_level=1e-05),0.000046500000000,0.006819090848493,-16.561863687600514,0.003419064199456,-3.431077694235589,-2.977758768177930,-120.999999999999986
1**2 * 1**2,0.00316**2 * 0.00316**2,0.000046499999996,0.006819090848173,-16.561859687653566,0.003419064199456,-3.431077693686618,-2.977758767804449,-120.999999991860022
1**2 + 1**2,0.00316**2 + 0.00322**2,0.000046499109831,0.006819025577800,-16.561867843060469,0.003419064199456,-3.430965766258058,-2.977682620247067,-120.998340357380712
1**2 * DotProduct(sigma_0=1),0.00316**2 * DotProduct(sigma_0=1e-05),0.000046482112579,0.006817779152996,-16.561961674964238,0.003418459772149,-3.429275979914748,-2.976228620960215,-120.955493146000535
1**2 + DotProduct(sigma_0=1),0.00316**2 + DotProduct(sigma_0=3.32e-05),0.000000672522237,0.000820074531128,-18.093545619761528,0.000684659535349,0.976594451274478,0.942470296269898,-1.778935311681725
"1**2 * ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 * ExpSineSquared(length_scale=4.16e+03, periodicity=93.1)",0.000046499563405,0.006819058835709,-16.561863687529115,0.003419064199456,-3.431022797651297,-2.977721420433056,-120.999186007882884
