kernel_str,learned_kernel,mse,rmse,lml,std,R2_tr,R2,R2_test
1**2,0.00316**2,0.000118898758414,0.010904070726753,-16.561884837392768,0.004980963762165,-3.878725818926537,-3.792372366546902,-1088.991552083965189
DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05),0.000000725235828,0.000851607790275,-18.093545849805409,0.000739718445399,0.950253694249018,0.970768406753038,-0.371691850883335
"ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1, periodicity=1)",0.000062564197531,0.007909753316688,-16.855762792286846,0.004980963762165,-1.197156752712308,-1.521733072586223,-670.234567901233390
"Matern(length_scale=1, nu=1.5)","Matern(length_scale=1e+05, nu=1.5)",0.000062564197530,0.007909753316641,-16.855762792566829,0.004980963758610,-1.197156751614194,-1.521733072556099,-670.234568176187963
RBF(length_scale=1),RBF(length_scale=1e+05),0.000062564197531,0.007909753316673,-16.855762792380180,0.004980963760980,-1.197156752346236,-1.521733072576164,-670.234567992885331
"RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=3.67, length_scale=1.35e+04)",0.000062564197517,0.007909753315824,-16.855762797400466,0.004980963697236,-1.197156732655678,-1.521733072035117,-670.234572922725079
WhiteKernel(noise_level=1),WhiteKernel(noise_level=1e-05),0.000118900000000,0.010904127658827,-16.561884837579363,0.004980963762165,-3.878787878787878,-3.792422410318419,-1088.999999999997954
1**2 * 1**2,0.00316**2 * 0.00316**2,0.000118899999988,0.010904127658258,-16.561880837653561,0.004980963762165,-3.878787878167272,-3.792422409817977,-1088.999999915518174
1**2 + 1**2,0.00316**2 + 0.00372**2,0.000118897044720,0.010903992145986,-16.561890358168654,0.004980963762165,-3.878640161182820,-3.792303293822351,-1088.979891842383950
1**2 * DotProduct(sigma_0=1),0.00316**2 * DotProduct(sigma_0=1e-05),0.000118851279955,0.010901893411478,-16.561982820696258,0.004979938439219,-3.876813922233052,-3.790458684208954,-1088.546723634955697
1**2 + DotProduct(sigma_0=1),0.00316**2 + DotProduct(sigma_0=1e-05),0.000000725235878,0.000851607819615,-18.093546821766544,0.000739718618684,0.950253715719949,0.970768404738844,-0.371698518651945
"1**2 * ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 * ExpSineSquared(length_scale=547, periodicity=1e-05)",0.000118898758414,0.010904070726753,-16.561884837392768,0.004980963762165,-3.878725818926537,-3.792372366546902,-1088.991552083965189
"1**2 + ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 + ExpSineSquared(length_scale=1e+05, periodicity=1e+05)",0.000062563954789,0.007909737972199,-16.855765014440919,0.004980963762165,-1.197146111389892,-1.521723288546917,-670.232522370047263
"1**2 * Matern(length_scale=1, nu=1.5)","0.00316**2 * Matern(length_scale=3.07e+03, nu=1.5)",0.000118898758416,0.010904070726853,-16.561884837392768,0.004980963762150,-3.878725818995832,-3.792372366634558,-1088.991552109166150
"1**2 + Matern(length_scale=1, nu=1.5)","0.00316**2 + Matern(length_scale=3.44e+03, nu=1.5)",0.000062563954188,0.007909737934204,-16.855765250638783,0.004980960765278,-1.197145186023929,-1.521723264320015,-670.232754645273076
1**2 * RBF(length_scale=1),0.00316**2 * RBF(length_scale=7.84e+04),0.000118898758414,0.010904070726753,-16.561884837392768,0.004980963762165,-3.878725818926573,-3.792372366546947,-1088.991552083978377
1**2 + RBF(length_scale=1),0.00316**2 + RBF(length_scale=4.03e+04),0.000062563954787,0.007909737972102,-16.855765015014697,0.004980963754880,-1.197146109139406,-1.521723288485024,-670.232522933464452
"1**2 * RationalQuadratic(alpha=1, length_scale=1)","0.00316**2 * RationalQuadratic(alpha=0.00953, length_scale=137)",0.000118898758765,0.010904070742842,-16.561884837392810,0.004980963759724,-3.878725830236358,-3.792372380689732,-1088.991556115843878
"1**2 + RationalQuadratic(alpha=1, length_scale=1)","0.00316**2 + RationalQuadratic(alpha=0.071, length_scale=4.86e+03)",0.000062563954683,0.007909737965520,-16.855765053934672,0.004980963260706,-1.197145956486434,-1.521723284288037,-670.232561151304026
1**2 * WhiteKernel(noise_level=1),0.00316**2 * WhiteKernel(noise_level=1e-05),0.000118900000000,0.010904127658827,-16.561880837653565,0.004980963762165,-3.878787878787878,-3.792422410318419,-1088.999999999997954
1**2 + WhiteKernel(noise_level=1),0.00316**2 + WhiteKernel(noise_level=1e-05),0.000118898758415,0.010904070726810,-16.561888837354566,0.004980963762165,-3.878725818988596,-3.792372366596945,-1088.991552092413031
DotProduct(sigma_0=1) * DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05) * DotProduct(sigma_0=1e-05),0.000016127601864,0.004015918557907,-19.950788911128434,0.004010310998426,0.536184667963656,0.349955587918358,-199.104789617315618
DotProduct(sigma_0=1) + DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05) + DotProduct(sigma_0=0.000159),0.000000581818182,0.000762770071228,-18.428297832403004,0.000736082999164,0.958051590306248,0.976549045483252,0.438016527940179
"DotProduct(sigma_0=1) * ExpSineSquared(length_scale=1, periodicity=1)","DotProduct(sigma_0=1.95e-05) * ExpSineSquared(length_scale=0.098, periodicity=1e-05)",0.000000725235828,0.000851607790276,-18.093545849832463,0.000739718445404,0.950253694249615,0.970768406752982,-0.371691851068922
"DotProduct(sigma_0=1) + ExpSineSquared(length_scale=1, periodicity=1)","DotProduct(sigma_0=1e-05) + ExpSineSquared(length_scale=3.72e+04, periodicity=0.1)",0.000000747349573,0.000864493824736,-18.182364658762822,0.000765609563916,0.951107614160049,0.969877082909858,-1.039401598381634
