kernel_str,learned_kernel,mse,rmse,lml,std,R2_tr,R2,R2_test
1**2,0.00316**2,0.093079486094416,0.305089308390865,-165.864753014341289,0.165879369121057,-2.035953526123536,-2.382744735870316,-397.922538956427559
DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05),0.000632569921450,0.025150942754700,-170.503280135017235,0.022598780468805,0.963215180399281,0.977010803758790,0.673067449347267
"ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1, periodicity=1)",0.033210009012346,0.182236135308960,-166.816546834248186,0.165879369121057,-0.025139250515035,-0.206936005757097,-149.902850803871303
"Matern(length_scale=1, nu=1.5)","Matern(length_scale=4.81e+04, nu=1.5)",0.033209664955036,0.182235191318901,-166.816548862494813,0.165878458597747,-0.025128349746899,-0.206923501841354,-149.901328812628094
RBF(length_scale=1),RBF(length_scale=1e+05),0.033209982481014,0.182236062515117,-166.816546990546669,0.165879298911384,-0.025138410186999,-0.206935041541157,-149.902733399384147
"RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.033209982833974,0.182236063483532,-166.816546989650249,0.165879299799451,-0.025138417782835,-0.206935054368635,-149.902735490214553
WhiteKernel(noise_level=1),WhiteKernel(noise_level=1e-05),0.093087810000000,0.305102949838247,-165.864765979876040,0.165879369121057,-2.036279291717818,-2.383047247723104,-397.950203843913812
1**2 * 1**2,0.00316**2 * 0.00316**2,0.093087809916752,0.305102949701821,-165.864726226403548,0.165879369121057,-2.036279288459772,-2.383047244697648,-397.950203567238134
1**2 + 1**2,0.00316**2 + 0.00316**2,0.093071164048683,0.305075669381685,-165.864779801460742,0.165879369121057,-2.035627838697362,-2.382442291609217,-397.894879456028264
1**2 * DotProduct(sigma_0=1),0.00316**2 * DotProduct(sigma_0=1e-05),0.067447222188910,0.259706030328351,-165.908851290475468,0.143436180430923,-1.213495251297794,-1.451203217615295,-286.062092510525133
1**2 + DotProduct(sigma_0=1),0.00316**2 + DotProduct(sigma_0=1e-05),0.000632557290961,0.025150691659687,-170.503289911398554,0.022598526470936,0.963216141334763,0.977011262782832,0.673040551669128
"1**2 * ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 * ExpSineSquared(length_scale=7.66e+03, periodicity=1e+05)",0.093079486094416,0.305089308390865,-165.864753014341289,0.165879369121057,-2.035953526123536,-2.382744735870316,-397.922538956427559
"1**2 + ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 + ExpSineSquared(length_scale=1e+05, periodicity=1e+05)",0.033209978726624,0.182236052214221,-166.816551115572452,0.165879369121057,-0.025138803600981,-0.206934905097130,-149.902641164548157
"1**2 * Matern(length_scale=1, nu=1.5)","0.00316**2 * Matern(length_scale=1e+05, nu=1.5)",0.093079486095525,0.305089308392681,-165.864753014342369,0.165879369120092,-2.035953526150357,-2.382744735910597,-397.922538962555166
