kernel_str,learned_kernel,mse,rmse,lml,std,R2_tr,R2,R2_test
1**2,0.00316**2,0.000932085940966,0.030530082557476,-16.562192634906385,0.003742993454443,-93.442949351274436,-65.530045750627821,-5040.934112742453181
DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05),0.000126236666953,0.011235509198636,-18.093602415459614,0.011041227815458,-11.542793644740183,-8.010468733235216,-717.571054209929457
"ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1, periodicity=1)",0.000317156790123,0.017808896375785,-16.855932458953511,0.003742993454443,-28.840877914951978,-21.637886518448020,-2045.049382716074433
"Matern(length_scale=1, nu=1.5)","Matern(length_scale=2.87e+04, nu=1.5)",0.000317156798184,0.017808896602092,-16.855932462352854,0.003742993542031,-28.840878391657412,-21.637887093791399,-2045.049475281707146
RBF(length_scale=1),RBF(length_scale=8.83e+04),0.000317156790408,0.017808896383766,-16.855932459073390,0.003742993457532,-28.840877931763117,-21.637886538738698,-2045.049385980717716
"RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=0.00107, length_scale=3.74e+04)",0.000317156791708,0.017808896420282,-16.855932459621869,0.003742993471666,-28.840878008678427,-21.637886631573522,-2045.049400917230741
WhiteKernel(noise_level=1),WhiteKernel(noise_level=1e-05),0.000932100000000,0.030530312805473,-16.562192637271565,0.003742993454443,-93.444444444444414,-65.531049250535332,-5041.000000000060936
1**2 * 1**2,0.00316**2 * 0.00316**2,0.000932099999859,0.030530312803170,-16.562188637653538,0.003742993454443,-93.444444429493316,-65.531049240500224,-5040.999999341181137
1**2 + 1**2,0.00316**2 + 0.00316**2,0.000932071882265,0.030529852313190,-16.562196632167250,0.003742993454443,-93.441454293985984,-65.529042274459400,-5040.868226969600073
1**2 * DotProduct(sigma_0=1),0.00316**2 * DotProduct(sigma_0=2.43e-05),0.000931710775008,0.030523937737588,-16.562290566943076,0.003739869959268,-93.410965689290890,-65.503267309648606,-5038.036440905711970
1**2 + DotProduct(sigma_0=1),0.00316**2 + DotProduct(sigma_0=1e-05),0.000126236148205,0.011235486113448,-18.093603387309471,0.011041204990250,-11.542742863090268,-8.010431706315581,-717.567991824635214
"1**2 * ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 * ExpSineSquared(length_scale=877, periodicity=99)",0.000932085940967,0.030530082557485,-16.562192634906385,0.003742993454445,-93.442949351315349,-65.530045750665991,-5040.934112747261679
"1**2 + ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 + ExpSineSquared(length_scale=0.999, periodicity=1)",0.000317154296698,0.017808826370608,-16.855934680340972,0.003742993454463,-28.840621553412671,-21.637708543787852,-2045.036430277955560
"1**2 * Matern(length_scale=1, nu=1.5)","0.00316**2 * Matern(length_scale=284, nu=1.5)",0.000932085944723,0.030530082619004,-16.562192634906911,0.003742993474471,-93.442949638544377,-65.530046018785825,-5040.934146513455744
"1**2 + Matern(length_scale=1, nu=1.5)","0.00316**2 + Matern(length_scale=1.46e+03, nu=1.5)",0.000317157387817,0.017808913156527,-16.855935985177922,0.003743026988416,-28.840804538752035,-21.637929180351946,-2045.071902754345729
1**2 * RBF(length_scale=1),0.00316**2 * RBF(length_scale=8.1e+04),0.000932085940966,0.030530082557476,-16.562192634906385,0.003742993454443,-93.442949351275658,-65.530045750628943,-5040.934112742595971
1**2 + RBF(length_scale=1),0.00316**2 + RBF(length_scale=5.34e+03),0.000317154374461,0.017808828553861,-16.855934713134175,0.003742994299530,-28.840626152067031,-21.637714094276703,-2045.037323318703557
"1**2 * RationalQuadratic(alpha=1, length_scale=1)","0.00316**2 * RationalQuadratic(alpha=10.9, length_scale=2e+03)",0.000932085940992,0.030530082557901,-16.562192634906388,0.003742993454582,-93.442949353250739,-65.530045752479126,-5040.934112976601682
"1**2 + RationalQuadratic(alpha=1, length_scale=1)","0.00316**2 + RationalQuadratic(alpha=1.47e+04, length_scale=770)",0.000317158027754,0.017808931123284,-16.855936253740836,0.003743034001304,-28.840842199007021,-21.637974857522167,-2045.079278420723767
1**2 * WhiteKernel(noise_level=1),0.00316**2 * WhiteKernel(noise_level=1e-05),0.000932100000000,0.030530312805473,-16.562188637653563,0.003742993454443,-93.444444444444414,-65.531049250535332,-5041.000000000060936
1**2 + WhiteKernel(noise_level=1),0.00316**2 + WhiteKernel(noise_level=1.16e-05),0.000932085940983,0.030530082557742,-16.562197264920165,0.003742993454443,-93.442949353005162,-65.530045751789473,-5040.934112818725225
