kernel_str,learned_kernel,mse,rmse,lml,std,R2_tr,R2,R2_test
1**2,0.00316**2,0.000151898702214,0.012324719153569,-16.561888487399116,0.006768308503607,-2.246144027595948,-2.315841567656653,-399.997480024128038
DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05),0.000003460540222,0.001860252730637,-18.093546387655877,0.001774168116086,0.934736974579531,0.924458846936433,-9.095215739336965
"ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1, periodicity=1)",0.000092050000000,0.009594269122763,-16.855766795064625,0.006768308503607,-0.693265421618563,-1.009386596812923,-272.249999999999488
"Matern(length_scale=1, nu=1.5)","Matern(length_scale=8.55e+04, nu=1.5)",0.000092049999953,0.009594269120328,-16.855766795447984,0.006768308496800,-0.693265419727538,-1.009386595792997,-272.249999975225649
RBF(length_scale=1),RBF(length_scale=1e+05),0.000092049999989,0.009594269122170,-16.855766795157955,0.006768308501950,-0.693265421158161,-1.009386596564594,-272.249999993965332
"RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=13.5, length_scale=1.94e+04)",0.000092049999699,0.009594269107074,-16.855766797534443,0.006768308459752,-0.693265409435127,-1.009386590241484,-272.249999840319560
WhiteKernel(noise_level=1),WhiteKernel(noise_level=1e-05),0.000151900000000,0.012324771803161,-16.561888487575715,0.006768308503607,-2.246179966044142,-2.315869897402314,-399.999999999999261
1**2 * 1**2,0.00316**2 * 0.00316**2,0.000151899999987,0.012324771802635,-16.561884487653565,0.006768308503607,-2.246179965684754,-2.315869897119013,-399.999999974799323
1**2 + 1**2,0.0036**2 + 0.00316**2,0.000151897020727,0.012324650937337,-16.561893669839641,0.006768308503607,-2.246097463737125,-2.315804861978037,-399.994214984599807
1**2 * DotProduct(sigma_0=1),0.00316**2 * DotProduct(sigma_0=1e-05),0.000151842409278,0.012322435200786,-16.561986470030394,0.006767225197677,-2.244879709719915,-2.314612732537827,-399.855643445595319
1**2 + DotProduct(sigma_0=1),0.00316**2 + DotProduct(sigma_0=1e-05),0.000003460539078,0.001860252423237,-18.093547359617521,0.001774167775927,0.934737000190531,0.924458871902251,-9.095212849331205
"1**2 * ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 * ExpSineSquared(length_scale=1.14e+04, periodicity=8.36e+03)",0.000151898702214,0.012324719153569,-16.561888487399116,0.006768308503607,-2.246144027595948,-2.315841567656653,-399.997480024128038
"1**2 + ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 + ExpSineSquared(length_scale=0.999, periodicity=1)",0.000092049735557,0.009594255341455,-16.855769017221274,0.006768308503596,-0.693259259297303,-1.009380824209428,-272.249358336522960
"1**2 * Matern(length_scale=1, nu=1.5)","0.00316**2 * Matern(length_scale=126, nu=1.5)",0.000151898703387,0.012324719201153,-16.561888487399262,0.006768308489369,-2.246144048524906,-2.315841593260835,-399.997483577424134
"1**2 + Matern(length_scale=1, nu=1.5)","0.00316**2 + Matern(length_scale=1e+05, nu=1.5)",0.000092049735523,0.009594255339680,-16.855769017500641,0.006768308498636,-0.693259257919232,-1.009380823466149,-272.249358318465738
1**2 * RBF(length_scale=1),0.00316**2 * RBF(length_scale=123),0.000151898702644,0.012324719170985,-16.561888487399166,0.006768308498360,-2.246144035202925,-2.315841577027769,-399.997481330486721
