kernel_str,learned_kernel,mse,rmse,lml,std,R2_tr,R2,R2_test
1**2,316**2,3322605.597574854269624,1822.801579320923793,-11739138.961645685136318,1702.177570752963220,-0.000000000000381,-0.146750835371318,-93.471988374348058
DotProduct(sigma_0=1),DotProduct(sigma_0=809),226344.409268482559128,475.756670230153020,-1094538.994186819763854,450.624038415209270,0.906814775683517,0.921880393929478,-4.142155588558035
"ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=0.00292, periodicity=1e+05)",1470609.765182061586529,1212.687002149384625,-4206201.995153116062284,1038.195228490692443,0.904008943189913,0.492439614873744,-58.703344388625609
"Matern(length_scale=1, nu=1.5)","Matern(length_scale=55.7, nu=1.5)",1536035.328020228538662,1239.368923291296824,-4315703.175312880426645,1064.733251815048789,0.902763070192400,0.469858897230317,-61.515576647431153
RBF(length_scale=1),RBF(length_scale=46.4),1470609.316125504905358,1212.686816999964321,-4206201.785402463749051,1038.195049538117246,0.904008931188461,0.492439769859332,-58.703324025765866
"RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=1e+05, length_scale=46.4)",1470610.079182429937646,1212.687131614098462,-4206202.524906883947551,1038.195397621919483,0.904008955081395,0.492439506500910,-58.703358807860774
WhiteKernel(noise_level=1),WhiteKernel(noise_level=1e+05),6322032.722884900867939,2514.365272366944737,-3390.847536481795487,1702.177570752963447,-0.978915151461218,-1.181961142635961,-174.823166148189785
1**2 * 1**2,38.1**2 * 31.7**2,3322604.689394345507026,1822.801330204239548,-11739133.610249176621437,1702.177570752963220,-0.000000000000002,-0.146750521925522,-93.471948444842781
1**2 + 1**2,316**2 + 316**2,3322605.112363372929394,1822.801446225938435,-11739135.717152241617441,1702.177570752963220,-0.000000000000096,-0.146750667907364,-93.471967041308687
1**2 * DotProduct(sigma_0=1),28.3**2 * DotProduct(sigma_0=1e+05),226768.384455720923143,476.202041633297597,-1093876.474111077608541,450.582378459126232,0.906832975165931,0.921734064825447,-4.161735596961294
1**2 + DotProduct(sigma_0=1),3.69**2 + DotProduct(sigma_0=810),226344.409062093880493,475.756670013247287,-1094538.994179955217987,450.624038198128517,0.906814775697946,0.921880394000710,-4.142155580228516
"1**2 * ExpSineSquared(length_scale=1, periodicity=1)","316**2 * ExpSineSquared(length_scale=0.167, periodicity=177)",3317835.795988486614078,1821.492738384780523,-873.553738457856412,1655.318664341433532,0.999994361754844,-0.145104605088159,-144.873360260269550
"1**2 + ExpSineSquared(length_scale=1, periodicity=1)","316**2 + ExpSineSquared(length_scale=0.00238, periodicity=1e+05)",949827.396840706351213,974.590886906247647,-2458716.214093939401209,886.680534997005452,0.943158370851511,0.672180363031756,-37.826918434176520
"1**2 * Matern(length_scale=1, nu=1.5)","316**2 * Matern(length_scale=29.6, nu=1.5)",876830.289260914782062,936.392166381647371,-670.882133277083881,869.013650564541990,0.999998007432350,0.697374293409142,-37.551062345877966
"1**2 + Matern(length_scale=1, nu=1.5)","316**2 + Matern(length_scale=40.7, nu=1.5)",1047522.453437479096465,1023.485443686171379,-2609954.162778027355671,930.326719471165347,0.940443633729638,0.638462281100585,-41.982117524890008
1**2 * RBF(length_scale=1),316**2 * RBF(length_scale=4.62),3323004.883487431798130,1822.911101367104948,-877.905081642068581,1656.595248474450045,0.999994341210012,-0.146888643317628,-145.100625922421074
1**2 + RBF(length_scale=1),316**2 + RBF(length_scale=37.8),949826.793767385650426,974.590577508004458,-2458715.880890228785574,886.680257143385006,0.943158368235466,0.672180571174075,-37.826891784131391
"1**2 * RationalQuadratic(alpha=1, length_scale=1)","316**2 * RationalQuadratic(alpha=0.254, length_scale=11)",948715.576522489893250,974.020316278099926,-690.457605966203346,894.689219256301612,0.999995439867514,0.672564092259091,-40.711474826932076
"1**2 + RationalQuadratic(alpha=1, length_scale=1)","316**2 + RationalQuadratic(alpha=1e+05, length_scale=37.8)",949828.435973588377237,974.591420018454869,-2458717.651940503623337,886.681010616162212,0.943158369359223,0.672180004389580,-37.826964044200786
1**2 * WhiteKernel(noise_level=1),41.3**2 * WhiteKernel(noise_level=1.7e+03),6322032.722884900867939,2514.365272366944737,-1417.551512498160719,1702.177570752963447,-0.978915151461218,-1.181961142635961,-174.823166148189785
1**2 + WhiteKernel(noise_level=1),316**2 + WhiteKernel(noise_level=1e+05),3332369.197071028873324,1825.477799665344946,-2251.512256654764315,1702.177570752963447,-0.000037772837776,-0.150120605134735,-93.899310233385819
DotProduct(sigma_0=1) * DotProduct(sigma_0=1),DotProduct(sigma_0=1e+05) * DotProduct(sigma_0=0.0706),151263.011616917414358,388.925457661127439,-21457.895608988354070,358.243339331208745,0.998211994987181,0.947793687863799,-5.558224886143121
DotProduct(sigma_0=1) + DotProduct(sigma_0=1),DotProduct(sigma_0=703) + DotProduct(sigma_0=409),226333.162008008366683,475.744849691521495,-1094383.410208944696933,450.614036107709069,0.906814776284604,0.921884275764070,-4.141661116822833
"DotProduct(sigma_0=1) * ExpSineSquared(length_scale=1, periodicity=1)","DotProduct(sigma_0=1.16e+03) * ExpSineSquared(length_scale=0.000319, periodicity=1e+05)",3132892.315046704839915,1769.997829107907364,-690.402271555042716,1616.237488299767165,0.999994691753802,-0.081273950188502,-136.742058414183589
"DotProduct(sigma_0=1) + ExpSineSquared(length_scale=1, periodicity=1)","DotProduct(sigma_0=706) + ExpSineSquared(length_scale=0.00148, periodicity=1e+05)",71524.139329224402900,267.439973319667388,-306719.887705763103440,244.667179705321644,0.991561693394574,0.975314444005973,-1.709153981946374
"DotProduct(sigma_0=1) * Matern(length_scale=1, nu=1.5)","DotProduct(sigma_0=2.34e+03) * Matern(length_scale=108, nu=1.5)",27990.332742242273525,167.303116355441119,-598.897028662511275,158.109824892083168,0.999998215301755,0.990339528267238,-0.230545054006144
"DotProduct(sigma_0=1) + Matern(length_scale=1, nu=1.5)","DotProduct(sigma_0=701) + Matern(length_scale=24.7, nu=1.5)",75797.515063814469613,275.313485074404696,-328330.283520783588756,251.772400119860265,0.990736847714558,0.973839548160052,-1.854467967537332
DotProduct(sigma_0=1) * RBF(length_scale=1),DotProduct(sigma_0=1.16e+03) * RBF(length_scale=5.08),3132891.436316714156419,1769.997580878774670,-690.402277540547402,1616.237286438048386,0.999994691749967,-0.081273646907140,-136.742019779297209
DotProduct(sigma_0=1) + RBF(length_scale=1),DotProduct(sigma_0=862) + RBF(length_scale=23.5),71524.089990073291119,267.439881076239828,-306719.907256090431474,244.667088108782934,0.991561692337153,0.975314461034690,-1.709151758101296
"DotProduct(sigma_0=1) * RationalQuadratic(alpha=1, length_scale=1)","DotProduct(sigma_0=2.44e+03) * RationalQuadratic(alpha=0.0115, length_scale=55.4)",381197.527079550200142,617.411958970305477,-628.475408869214675,569.327215443159048,0.999995367308037,0.868435006869603,-15.759684701569544
"DotProduct(sigma_0=1) + RationalQuadratic(alpha=1, length_scale=1)","DotProduct(sigma_0=695) + RationalQuadratic(alpha=1e+05, length_scale=23.5)",71524.231924752093619,267.440146434210760,-306720.147949525387958,244.667334121872699,0.991561685923924,0.975314412047922,-1.709157667477839
DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),DotProduct(sigma_0=5.64e-05) * WhiteKernel(noise_level=172),6322032.722884900867939,2514.365272366944737,-1294.095171076111683,1702.177570752963447,-0.978915151461218,-1.181961142635961,-174.823166148189785
DotProduct(sigma_0=1) + WhiteKernel(noise_level=1),DotProduct(sigma_0=353) + WhiteKernel(noise_level=1e+05),522676.831308271677699,722.963921166382761,-1422.549539830029971,672.632502856081828,0.859399516963546,0.819605404454421,-14.723690471905213
"ExpSineSquared(length_scale=1, periodicity=1) * ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1e+05, periodicity=0.511) * ExpSineSquared(length_scale=0.00329, periodicity=8.86e+04)",1470609.947930257301778,1212.687077497842211,-4206202.052663345821202,1038.195298081607689,0.904008947805383,0.492439551800761,-58.703352661636181
"ExpSineSquared(length_scale=1, periodicity=1) + ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=0.0209, periodicity=1) + ExpSineSquared(length_scale=0.0209, periodicity=1)",1130804.124050573213026,1063.392742146838827,-2466666.032165049575269,931.156073531172638,0.958634504197803,0.609718777683751,-46.582577518017722
"ExpSineSquared(length_scale=1, periodicity=1) * Matern(length_scale=1, nu=1.5)","ExpSineSquared(length_scale=0.0356, periodicity=1) * Matern(length_scale=1.41e+03, nu=1.5)",1470622.896181888179854,1212.692416147593576,-4206249.393282169476151,1038.204238876033287,0.904009501629169,0.492435082892870,-58.703950534640924
"ExpSineSquared(length_scale=1, periodicity=1) + Matern(length_scale=1, nu=1.5)","ExpSineSquared(length_scale=0.00263, periodicity=1e+05) + Matern(length_scale=57, nu=1.5)",1171465.715088116005063,1082.342697618511238,-2484723.614786090329289,948.976330681168179,0.959796042766827,0.595684998434157,-48.430274253199819
"ExpSineSquared(length_scale=1, periodicity=1) * RBF(length_scale=1)","ExpSineSquared(length_scale=1e+05, periodicity=1e+05) * RBF(length_scale=46.4)",1470609.316058344440535,1212.686816972273618,-4206201.785402464680374,1038.195049514956281,0.904008931186953,0.492439769882511,-58.703324022735210
"ExpSineSquared(length_scale=1, periodicity=1) + RBF(length_scale=1)","ExpSineSquared(length_scale=0.0031, periodicity=8.97e+04) + RBF(length_scale=44.2)",1130892.318142204545438,1063.434209597474137,-2466664.196359664201736,931.192069276198254,0.958634780192753,0.609688338726949,-46.586469348656976
