kernel_str,learned_kernel,mse,rmse,lml,std,R2_tr,R2,R2_test
1**2,0.00316**2,0.067225826437369,0.259279436973642,-344.058375296928489,0.113231833252838,-4.180988906453038,-4.243231974527796,-294.392662080093032
DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05),0.000819512350398,0.028627126128861,-349.634575373862276,0.028510800167765,0.944021235503607,0.936082699360654,-3.154150855823604
"ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1, periodicity=1)",0.015056327491659,0.122704227684540,-345.187831931219421,0.113231833252838,-0.013501992219723,-0.174307879974951,-76.473690099963790
"Matern(length_scale=1, nu=1.5)","Matern(length_scale=1e+05, nu=1.5)",0.015055998253351,0.122702886084034,-345.187836459800053,0.113230552158967,-0.013479644842860,-0.174282201260161,-76.472010230057094
RBF(length_scale=1),RBF(length_scale=1e+05),0.015056217543955,0.122703779664505,-345.187833442388637,0.113231405457646,-0.013494531896680,-0.174299304679593,-76.473128923122161
"RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.015056223895564,0.122703805546379,-345.187833406578648,0.113231429153131,-0.013494827923821,-0.174299800068900,-76.473171739609199
WhiteKernel(noise_level=1),WhiteKernel(noise_level=1e-05),0.067241096618357,0.259308882644535,-344.058428480453699,0.113231833252838,-4.182377109981312,-4.244422961763797,-294.443475402651245
1**2 * 1**2,0.00316**2 * 0.00316**2,0.067241096465620,0.259308882350026,-344.058345880775619,0.113231833252838,-4.182377096095818,-4.244422949851112,-294.443474894411793
1**2 + 1**2,0.00316**2 + 0.00316**2,0.067210563466042,0.259250001863148,-344.058404717383610,0.113231833252838,-4.179601393963335,-4.242041549604399,-294.341870004686768
1**2 * DotProduct(sigma_0=1),0.00316**2 * DotProduct(sigma_0=1e-05),0.009318404871330,0.096531885257305,-344.284342189873144,0.034040346211213,0.148533073942857,0.273217437966790,-29.674008663457631
1**2 + DotProduct(sigma_0=1),0.00316**2 + DotProduct(sigma_0=1e-05),0.000819479898933,0.028626559327535,-349.634595852140592,0.028510223628016,0.944023431657341,0.936085230390278,-3.153984776493770
"1**2 * ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 * ExpSineSquared(length_scale=302, periodicity=5.85e+04)",0.067225826437374,0.259279436973651,-344.058375296928489,0.113231833252836,-4.180988906453321,-4.243231974528164,-294.392662080119919
"1**2 + ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 + ExpSineSquared(length_scale=2.68e+03, periodicity=0.0487)",0.015056317638361,0.122704187533925,-345.187837564969414,0.113231833249478,-0.013501740623245,-0.174307111473712,-76.473607680792753
"1**2 * Matern(length_scale=1, nu=1.5)","0.00316**2 * Matern(length_scale=1e+05, nu=1.5)",0.067225826448477,0.259279436995063,-344.058375296954296,0.113231833249545,-4.180988907120604,-4.243231975394154,-294.392662143425923
"1**2 + Matern(length_scale=1, nu=1.5)","0.00316**2 + Matern(length_scale=1e+05, nu=1.5)",0.015055988260953,0.122702845366164,-345.187841002700964,0.113230552158426,-0.013479390151258,-0.174281421909920,-76.471926612180624
1**2 * RBF(length_scale=1),0.00316**2 * RBF(length_scale=1e+05),0.067225826441076,0.259279436980791,-344.058375296937129,0.113231833251739,-4.180988906675781,-4.243231974816928,-294.392662101232872
1**2 + RBF(length_scale=1),0.00316**2 + RBF(length_scale=1e+05),0.015056207551614,0.122703738947166,-345.187837985287501,0.113231405457466,-0.013494277204101,-0.174298525333830,-76.473045305913956
"1**2 * RationalQuadratic(alpha=1, length_scale=1)","0.00316**2 * RationalQuadratic(alpha=2.34e-05, length_scale=1e+05)",0.067225826441029,0.259279436980700,-344.058375296937015,0.113231833251752,-4.180988906673845,-4.243231974813262,-294.392662100896302
