kernel_str,learned_kernel,mse,rmse,lml,std,R2_tr,R2,R2_test
1**2,0.00316**2,0.010322101346701,0.101597742822863,-16.564342422029490,0.050076341719419,-3.578674753296185,-3.116261244317601,-184.505681206712694
DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05),0.000185388367981,0.013615739714798,-18.093693425506345,0.011644465732366,0.926515625307291,0.926070581111676,-2.662167926529885
"ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1, periodicity=1)",0.005802400000000,0.076173486200909,-16.857366870064624,0.050076341719419,-1.104546917383109,-1.313888755961781,-121.000000000000071
"Matern(length_scale=1, nu=1.5)","Matern(length_scale=8.53e+03, nu=1.5)",0.005802400129134,0.076173487048540,-16.857366908579841,0.050076338481748,-1.104546863419293,-1.313888807458047,-121.000006521612676
RBF(length_scale=1),RBF(length_scale=5.04e+04),0.005802400001230,0.076173486208984,-16.857366870431804,0.050076341688546,-1.104546916868239,-1.313888756452403,-121.000000062161547
"RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=0.00122, length_scale=6.49e+03)",0.005802400074277,0.076173486688460,-16.857366892227233,0.050076339856101,-1.104546886314182,-1.313888785582061,-121.000003752292116
WhiteKernel(noise_level=1),WhiteKernel(noise_level=1.3e-05),0.010322200000000,0.101598228331010,-16.564343625858328,0.050076341719419,-3.578732012321272,-3.116300585410984,-184.506944444444514
1**2 * 1**2,0.00316**2 * 0.00316**2,0.010322199999013,0.101598228326155,-16.564338437653412,0.050076341719419,-3.578732011748676,-3.116300585017569,-184.506944431812002
1**2 + 1**2,0.00316**2 + 0.00359**2,0.010321974023178,0.101597116214873,-16.564347564464729,0.050076341719419,-3.578600854027715,-3.116210470074811,-184.504050846547131
1**2 * DotProduct(sigma_0=1),0.00316**2 * DotProduct(sigma_0=1e-05),0.010318229753515,0.101578687496516,-16.564439926451882,0.050067419235523,-3.576890412291347,-3.114717325259917,-184.438631445393185
1**2 + DotProduct(sigma_0=1),0.00316**2 + DotProduct(sigma_0=1e-05),0.000185388506047,0.013615744784889,-18.093694397435325,0.011644472819301,0.926515628552691,0.926070526053490,-2.662172843045330
"1**2 * ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 * ExpSineSquared(length_scale=276, periodicity=2.59e+03)",0.010322101346701,0.101597742822863,-16.564342422029490,0.050076341719419,-3.578674753296204,-3.116261244317621,-184.505681206713632
"1**2 + ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 + ExpSineSquared(length_scale=0.999, periodicity=1)",0.005802380229006,0.076173356424714,-16.857369087476943,0.050076341719418,-1.104537099253723,-1.313880871658797,-120.999684260870836
