kernel_str,learned_kernel,mse,rmse,lml,std,R2_tr,R2,R2_test
1**2,0.00316**2,0.018128951393255,0.134643794484762,-165.669498390220667,0.066541088058432,-2.729056380359018,-3.094424700112872,-508.970762951898791
DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05),0.000109216968476,0.010450692248659,-170.500409806409323,0.009140962442063,0.990931034005911,0.975333341476844,-4.425829207311318
"ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1, periodicity=1)",0.005402127308642,0.073499165360172,-166.734911955914868,0.066541088058432,-0.033697445022788,-0.220070758967756,-164.578145926560808
"Matern(length_scale=1, nu=1.5)","Matern(length_scale=1e+05, nu=1.5)",0.005402114239227,0.073499076451524,-166.734912507462866,0.066541001954115,-0.033694900862917,-0.220067807239636,-164.577752953543637
RBF(length_scale=1),RBF(length_scale=6.92e+04),0.005402118194334,0.073499103357346,-166.734912340434022,0.066541028012824,-0.033695671049687,-0.220068700500751,-164.577871829661774
"RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.005402123007588,0.073499136100961,-166.734912138718840,0.066541059702110,-0.033696604252902,-0.220069787574382,-164.578017217513690
WhiteKernel(noise_level=1),WhiteKernel(noise_level=1e-05),0.018130760000000,0.134650510582025,-165.669501325140686,0.066541088058432,-2.729493046845836,-3.094833174048818,-509.010282776350039
1**2 * 1**2,0.00316**2 * 0.00316**2,0.018130759981912,0.134650510514858,-165.669461376505808,0.066541088058432,-2.729493042478646,-3.094833169963618,-509.010282381112347
1**2 + 1**2,0.00316**2 + 0.00316**2,0.018127143195175,0.134637079570135,-165.669535401583630,0.066541088058432,-2.728619818651200,-3.094016318473986,-508.931250983469056
1**2 * DotProduct(sigma_0=1),0.00316**2 * DotProduct(sigma_0=1e-05),0.012964175847752,0.113860334830669,-165.742086358120218,0.056296273994282,-1.708952557178701,-1.927959850308401,-356.258428578645521
1**2 + DotProduct(sigma_0=1),0.00316**2 + DotProduct(sigma_0=1e-05),0.000109217348793,0.010450710444407,-170.500419621114872,0.009140986824769,0.990931121898924,0.975333255582304,-4.425869090496804
"1**2 * ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 * ExpSineSquared(length_scale=4.42e+03, periodicity=3.47e+04)",0.018128951393255,0.134643794484762,-165.669498390220667,0.066541088058432,-2.729056380359018,-3.094424700112873,-508.970762951898791
"1**2 + ExpSineSquared(length_scale=1, periodicity=1)","0.00316**2 + ExpSineSquared(length_scale=1.21e+04, periodicity=1.88e+04)",0.005402121353822,0.073499124850719,-166.734916363494932,0.066541088058211,-0.033696845958568,-0.220069414071230,-164.577868470958919
"1**2 * Matern(length_scale=1, nu=1.5)","0.00316**2 * Matern(length_scale=7.06e+04, nu=1.5)",0.018128951393796,0.134643794486772,-165.669498390221236,0.066541088057713,-2.729056380443738,-3.094424700235122,-508.970762971802230
"1**2 + Matern(length_scale=1, nu=1.5)","0.00316**2 + Matern(length_scale=1e+05, nu=1.5)",0.005402108284433,0.073499035942202,-166.734916915042163,0.066541001954059,-0.033694301805091,-0.220066462349105,-164.577475498524450
1**2 * RBF(length_scale=1),0.00316**2 * RBF(length_scale=1e+05),0.018128951393345,0.134643794485096,-165.669498390220781,0.066541088058312,-2.729056380373102,-3.094424700133199,-508.970762955208443
1**2 + RBF(length_scale=1),0.0035**2 + RBF(length_scale=9.13e+04),0.005402114795091,0.073499080232957,-166.734917569205038,0.066541053617429,-0.033695694552184,-0.220067932781483,-164.577649240331198
"1**2 * RationalQuadratic(alpha=1, length_scale=1)","0.00316**2 * RationalQuadratic(alpha=748, length_scale=2.5e+04)",0.018128951394697,0.134643794490118,-165.669498390222202,0.066541088056516,-2.729056380584739,-3.094424700438629,-508.970763004939784
"1**2 + RationalQuadratic(alpha=1, length_scale=1)","0.00316**2 + RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.005402117052798,0.073499095591704,-166.734916546297711,0.066541059702092,-0.033696005195158,-0.220068442684903,-164.577739762779004
1**2 * WhiteKernel(noise_level=1),0.00316**2 * WhiteKernel(noise_level=1e-05),0.018130760000000,0.134650510582025,-165.669461376535139,0.066541088058432,-2.729493046845836,-3.094833174048818,-509.010282776350039
1**2 + WhiteKernel(noise_level=1),0.00316**2 + WhiteKernel(noise_level=1e-05),0.018128951395063,0.134643794491478,-165.669538339191661,0.066541088058432,-2.729056380795631,-3.094424700521301,-508.970762991414574
DotProduct(sigma_0=1) * DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05) * DotProduct(sigma_0=1e-05),0.003260406940208,0.057099973206719,-174.636379394659343,0.056221467467517,0.756678110347034,0.263636907682692,-165.790388892250746
DotProduct(sigma_0=1) + DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05) + DotProduct(sigma_0=1e-05),0.000109267771558,0.010453122574527,-170.846967557557150,0.009141794571932,0.990931043234550,0.975321867597915,-4.429095808176159
"DotProduct(sigma_0=1) * ExpSineSquared(length_scale=1, periodicity=1)","DotProduct(sigma_0=2.31e-05) * ExpSineSquared(length_scale=0.365, periodicity=0.000177)",0.000109216968493,0.010450692249444,-170.500409806833318,0.009140962443116,0.990931034009709,0.975333341473137,-4.425829209033525
"DotProduct(sigma_0=1) + ExpSineSquared(length_scale=1, periodicity=1)","DotProduct(sigma_0=1e-05) + ExpSineSquared(length_scale=1e+05, periodicity=1.23)",0.000126041832989,0.011226835395098,-171.043504269853770,0.010126367115620,0.992918971216271,0.971533444872706,-5.856363942768440
"DotProduct(sigma_0=1) * Matern(length_scale=1, nu=1.5)","DotProduct(sigma_0=1e-05) * Matern(length_scale=1e+05, nu=1.5)",0.000109212129963,0.010450460753617,-170.501042745042440,0.009140737738810,0.990931058784779,0.975334434255346,-4.425522602080038
"DotProduct(sigma_0=1) + Matern(length_scale=1, nu=1.5)","DotProduct(sigma_0=1.02e-05) + Matern(length_scale=1e+05, nu=1.5)",0.000126041843743,0.011226835874044,-171.043504379591980,0.010126367534562,0.992918970638277,0.971533442443892,-5.856364532362754
DotProduct(sigma_0=1) * RBF(length_scale=1),DotProduct(sigma_0=1e-05) * RBF(length_scale=1e+05),0.000109215371143,0.010450615826017,-170.500620962146570,0.009140888206726,0.990931041557663,0.975333702234632,-4.425727877646199
DotProduct(sigma_0=1) + RBF(length_scale=1),DotProduct(sigma_0=1e-05) + RBF(length_scale=5.42e+04),0.000126041845256,0.011226835941441,-171.043504394620101,0.010126367593557,0.992918970557134,0.971533442102113,-5.856364615363180
"DotProduct(sigma_0=1) * RationalQuadratic(alpha=1, length_scale=1)","DotProduct(sigma_0=1e-05) * RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.000109214905525,0.010450593548930,-170.500620186485776,0.009140868133199,0.990931056415553,0.975333807394498,-4.425700563873505
"DotProduct(sigma_0=1) + RationalQuadratic(alpha=1, length_scale=1)","DotProduct(sigma_0=1e-05) + RationalQuadratic(alpha=4.76e+03, length_scale=1e+05)",0.000126041836587,0.011226835555338,-171.043504306183593,0.010126367255805,0.992918971022995,0.971533444060102,-5.856364140045689
DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),DotProduct(sigma_0=1e-05) * WhiteKernel(noise_level=1e-05),0.018130760000000,0.134650510582025,-165.756037318919311,0.066541088058432,-2.729493046845836,-3.094833174048818,-509.010282776350039
DotProduct(sigma_0=1) + WhiteKernel(noise_level=1),DotProduct(sigma_0=1e-05) + WhiteKernel(noise_level=1e-05),0.000109216968375,0.010450692243798,-170.500449306294001,0.009140962440398,0.990931034005886,0.975333341499788,-4.425829200777918
"ExpSineSquared(length_scale=1, periodicity=1) * ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1, periodicity=1) * ExpSineSquared(length_scale=1, periodicity=1)",0.005402127308642,0.073499165360172,-166.734911955914868,0.066541088058432,-0.033697445022788,-0.220070758967756,-164.578145926560808
"ExpSineSquared(length_scale=1, periodicity=1) + ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1, periodicity=1) + ExpSineSquared(length_scale=1, periodicity=1)",0.005112369799308,0.071500837752490,-167.050955650516698,0.066541088058432,-0.009444612618844,-0.154629009054862,-150.216989708328640
"ExpSineSquared(length_scale=1, periodicity=1) * Matern(length_scale=1, nu=1.5)","ExpSineSquared(length_scale=3.54e+03, periodicity=0.0301) * Matern(length_scale=1e+05, nu=1.5)",0.005402114286815,0.073499076775259,-166.734912791064772,0.066541001954612,-0.033694905602103,-0.220067817987502,-164.577755179340130
"ExpSineSquared(length_scale=1, periodicity=1) + Matern(length_scale=1, nu=1.5)","ExpSineSquared(length_scale=1e+05, periodicity=1e+05) + Matern(length_scale=1e+05, nu=1.5)",0.005112356417946,0.071500744177569,-167.050956235158509,0.066540998996892,-0.009442066937525,-0.154625986873543,-150.216576954609167
"ExpSineSquared(length_scale=1, periodicity=1) * RBF(length_scale=1)","ExpSineSquared(length_scale=1, periodicity=1) * RBF(length_scale=7.35e+04)",0.005402119239431,0.073499110466936,-166.734912296342884,0.066541034897989,-0.033695874463297,-0.220068936535977,-164.577903259124582
"ExpSineSquared(length_scale=1, periodicity=1) + RBF(length_scale=1)","ExpSineSquared(length_scale=1, periodicity=1) + RBF(length_scale=9.15e+04)",0.005112364461797,0.071500800427666,-167.050955883645685,0.066541052534611,-0.009443597356686,-0.154627803577679,-150.216825044143405
