kernel_str,learned_kernel,mse,rmse,lml,std,R2_tr,R2,R2_test
1**2,1.26**2,7.565134464735621,2.750478951880130,-177.632918301906159,2.513748994311087,-0.003551955661665,-0.197216881371673,-50.330491827328352
DotProduct(sigma_0=1),DotProduct(sigma_0=0.963),1.523571228932370,1.234330275466161,-173.512014376386901,1.175745340081619,0.787420713560862,0.758887934675492,-9.138890847028946
"ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=0.00383, periodicity=3.97e+04)",4.517498560284756,2.125440791996982,-173.246776924353412,1.810977526397288,0.756273828326782,0.285085339440275,-36.401033058664474
"Matern(length_scale=1, nu=1.5)","Matern(length_scale=31.5, nu=1.5)",4.597580477366524,2.144196930640123,-173.434757147020719,1.838762949971848,0.745810125531344,0.272412012420139,-36.947428802702525
RBF(length_scale=1),RBF(length_scale=24.2),4.517497526027384,2.125440548692761,-173.246776213174940,1.810977237756465,0.756273810569657,0.285085503116201,-36.401023099580883
"RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=1e+05, length_scale=24.2)",4.517495999058077,2.125440189480305,-173.246777666411390,1.810977197494358,0.756273609769355,0.285085744766028,-36.401005081983463
WhiteKernel(noise_level=1),WhiteKernel(noise_level=1e-05),11.768544120000001,3.430531171699217,-182.719583125058875,2.513748994311087,-0.676218008351793,-0.862425546473579,-76.666991526961340
1**2 * 1**2,15.7**2 * 0.0807**2,7.565134481173592,2.750478954868332,-177.632918301906159,2.513748994311087,-0.003551956211170,-0.197216883973057,-50.330491969824564
1**2 + 1**2,0.00706**2 + 1.26**2,7.565134434526875,2.750478946388588,-177.632918301906159,2.513748994311087,-0.003551954651817,-0.197216876591002,-50.330491565457145
1**2 * DotProduct(sigma_0=1),0.0491**2 * DotProduct(sigma_0=14.1),1.886768617062539,1.373596963109099,-171.065251649172978,1.308984694010495,0.755296394617127,0.701410298770083,-11.908015360795771
1**2 + DotProduct(sigma_0=1),0.963**2 + DotProduct(sigma_0=0.0214),1.523571385640229,1.234330338945061,-173.512014376386617,1.175745410351732,0.787420697826884,0.758887909875762,-9.138892006254144
