kernel_str,learned_kernel,mse,rmse,lml,std,R2_tr,R2,R2_test
1**2,4.15**2,227.397486626249531,15.079704460839062,-315.586837587731566,13.758265997323209,-0.000024535317170,-0.201318753639864,-21.151412078254360
DotProduct(sigma_0=1),DotProduct(sigma_0=4.61),94.132080194640125,9.702168839730636,-218.422431458293573,8.859035503360669,0.690261840043923,0.502709396947665,-8.512490517537863
"ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=0.00114, periodicity=9.64e+04)",182.536603803523718,13.510610785731476,-254.509972381458795,11.797486519242455,0.708374636995831,0.035676916977895,-18.462582838770881
"Matern(length_scale=1, nu=1.5)","Matern(length_scale=21.5, nu=1.5)",183.329355506444472,13.539917115937028,-255.866621160276281,11.841857171263754,0.703149354835399,0.031488887014029,-18.534086911127257
RBF(length_scale=1),RBF(length_scale=17.5),182.536612255684076,13.510611098528596,-254.509972038857939,11.797486755102842,0.708374646117970,0.035676872325956,-18.462583814386171
"RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=1e+05, length_scale=17.5)",182.536527529449302,13.510607962984098,-254.509979937392302,11.797484596391211,0.708374555381093,0.035677319926395,-18.462574036933258
WhiteKernel(noise_level=1),WhiteKernel(noise_level=44.1),295.500839709999980,17.190137861867193,-273.133071543106325,13.758265997323210,-0.471518439365154,-0.561102128817339,-27.219805021522493
1**2 * 1**2,0.265**2 * 15.7**2,227.397486809952653,15.079704466930135,-315.586837587731679,13.758265997323209,-0.000024535341485,-0.201318754610350,-21.151412098726716
1**2 + 1**2,4.15**2 + 0.0125**2,227.397486870320932,15.079704468931775,-315.586837587731623,13.758265997323209,-0.000024535349476,-0.201318754929269,-21.151412105454305
1**2 * DotProduct(sigma_0=1),0.216**2 * DotProduct(sigma_0=21.2),94.564991367751915,9.724453268320637,-217.366823459319107,8.878848172602522,0.690181719126193,0.500422369423152,-8.560660181593535
1**2 + DotProduct(sigma_0=1),4.61**2 + DotProduct(sigma_0=0.0162),94.132080022693685,9.702168830869399,-218.422431458287576,8.859035492864569,0.690261840088448,0.502709397856042,-8.512490498447308
"1**2 * ExpSineSquared(length_scale=1, periodicity=1)","19.6**2 * ExpSineSquared(length_scale=0.828, periodicity=309)",11.145664618451381,3.338512336123888,-179.434045599669304,3.056579380802179,0.994751260466130,0.941118540373611,-0.229689312614079
"1**2 + ExpSineSquared(length_scale=1, periodicity=1)","4.94**2 + ExpSineSquared(length_scale=0.000973, periodicity=9.6e+04)",150.771433888408097,12.278901982197272,-232.740955135912600,11.146757247227399,0.788786039760914,0.203489212961206,-15.173256070401933
"1**2 * Matern(length_scale=1, nu=1.5)","23.1**2 * Matern(length_scale=105, nu=1.5)",19.282717482446515,4.391209113951021,-180.426780090122463,4.018554759203560,0.995529758240063,0.898131283346699,-1.142606575473446
"1**2 + Matern(length_scale=1, nu=1.5)","4.93**2 + Matern(length_scale=17, nu=1.5)",153.575818008463131,12.392571081436779,-234.774265714934870,11.245015758012395,0.781511209881266,0.188673925044814,-15.463075892945060
1**2 * RBF(length_scale=1),18.8**2 * RBF(length_scale=36.7),10.855672037990084,3.294794688290923,-179.462217744676479,3.015543536713294,0.994279650954873,0.942650542905798,-0.195694295883149
1**2 + RBF(length_scale=1),4.94**2 + RBF(length_scale=14.9),150.771423730039373,12.278901568545917,-232.740954484469967,11.146756981078600,0.788786048104482,0.203489266626878,-15.173254961348949
"1**2 * RationalQuadratic(alpha=1, length_scale=1)","19.8**2 * RationalQuadratic(alpha=4.51, length_scale=41)",11.154182292444982,3.339787761586802,-179.433034896968621,3.057595498408384,0.994802792336116,0.941073542332261,-0.230811754310025
"1**2 + RationalQuadratic(alpha=1, length_scale=1)","4.94**2 + RationalQuadratic(alpha=1e+05, length_scale=14.9)",150.771453027135806,12.278902761531089,-232.740975115984412,11.146757995495006,0.788785996040867,0.203489111853174,-15.173258067796191
1**2 * WhiteKernel(noise_level=1),2.58**2 * WhiteKernel(noise_level=6.64),295.500839709999980,17.190137861867193,-273.133071543106325,13.758265997323210,-0.471518439365154,-0.561102128817339,-27.219805021522493
1**2 + WhiteKernel(noise_level=1),4.11**2 + WhiteKernel(noise_level=27.2),228.413152500725204,15.113343524869842,-259.993255438238748,13.758265997323209,-0.000339818636083,-0.206684417440911,-21.264005616487310
DotProduct(sigma_0=1) * DotProduct(sigma_0=1),DotProduct(sigma_0=0.13) * DotProduct(sigma_0=0.13),18.130126294980496,4.257948601730709,-185.783319806669226,3.789805679319934,0.939784402130752,0.904220310227892,-0.830295773496712
DotProduct(sigma_0=1) + DotProduct(sigma_0=1),DotProduct(sigma_0=0.389) + DotProduct(sigma_0=4.6),94.121511046446358,9.701624144773202,-218.757277970509250,8.858551388157405,0.690263397361808,0.502765232727223,-8.511313185618643
